sample_id,data_name,start,end,predicted_text,target_text
data55_78,data55,721.06,728.76,Thì mình nghĩ đây là một cơ hội rất là tốt và mình nghĩ là tất cả các nhà đầu tư họ rất là quan tâm đến thị trường Việt Nam và cơ hội đầu tư Việt Nam.,Thì mình nghĩ là đây là một cơ hội rất là tốt và mình nghĩ là tất cả các nhà đầu tư họ đều rất là quan tâm đến thị trường Việt Nam và cơ hội đầu tư Việt Nam.
data55_79,data55,728.76,733.46,Rằng là tìm nó ở đâu hơn là có ai quan.,Vấn đề là tìm nó ở đâu hơn là có ai quan tâm hay không.
data55_80,data55,736.92,745.56,Cảm ơn anh Hoài Anh. Nghe xong thì em cũng thấy rất là lạc quan. Có nghĩa là Việt Nam trong con mắt của các nhà đầu tư nước ngoài. Việt Nam vẫn là một điểm đến hấp dẫn.,Cảm ơn anh Hoài Anh. Nghe xong thì em cũng thấy rất là lạc quan có nghĩa là Việt Nam trong con mắt của các nhà đầu tư nước ngoài. Việt Nam vẫn là một điểm đến hấp dẫn.
data55_81,data55,745.76,753.94,Và thực tế là quan trọng là doanh nghiệp tài sản đó như thế nào còn bất cứ trong điều kiện thị trường như thế nào thì đều có những cơ hội đầu tư tiềm ẩn.,Và thực tế là quan trọng là doanh nghiệp. Tức là cái tài sản đó nó như thế nào. Còn bất cứ trong điều kiện thị trường như thế nào. Thì đều có những cơ hội đầu tư tiềm mận.
data55_82,data55,756.24,764.84,Các kênh đầu tư thì thị trường chứng khoán theo khảo sát của Việt Nam Bít thì 81% đầu tư vẫn lựa chọn cổ phiếu là một kênh đầu tư và phân bổ tài sản.,Trong các kênh đầu tư thì thị trường trừng khoán. Theo khảo sát của Việt Nam biết. Thì 81% đầu tư vẫn lựa chọn cổ phiếu. Là một kênh đầu tư và phân bộ tài sản.
data55_83,data55,765.04,772.62,Mặc dù là chúng ta cũng biết là thị trường chứng khoán vừa trải qua một cú sốc vào đầu tháng 4 sau đó là một cái mức tăng rất là ấn tượng.,Mặc dù là chúng ta cũng biết là thị trường trừng khoán. Vừa trải qua một cú sốc vào đầu tháng 4. Sau đó là một cái mức tăng rất là ấn tượng.
data55_84,data55,772.53,777.36,Cần 275 điểm trong vòng tương ứng 20% trong vòng 1 tháng.,Gần 275 điểm trong vòng từ 20% trong vòng một tháng.
data55_85,data55,777.38,803.25,"Với cái mức biến động lớn như thế này, tức là trong đầu tư chúng ta cũng biết là biến động thì đồng nghĩa với rủi ro. Tuy nhiên là theo khảo sát thì nhà đầu tư hiện nay vẫn đang rất quan tâm đến chứng khoán. Em xin phép hỏi chị Kim Anh. Chị Kim Anh là giám đốc đầu tư của Vietcombankfund. Mọi người cũng biết là Vietcombankfund là một trong những quỹ mà có performance trên thị trường cổ phiếu tốt nhất thị trường. Có một người đàn bà rất là, một người phụ nữ rất là.","Với mức biến động lớn như thế này, trong đầu tư chúng ta cũng biết biến động đồng nghĩa với rủi ro. Tuy nhiên theo khảo sát, nhà đầu tư hiện nay vẫn đang rất quan tâm đến trừng khoán. Em xin phép hỏi chị Kim Anh, chị Kim Anh là giám đốc đầu tư của Vietcombank Fund. Mọi người cũng biết là Vietcombank Fund là một trong những quỹ có performance trên thị trường, cổ phiếu tốt nhất thị trường. Một người đàn bà rất là, một người phụ nữ rất là..."
data55_86,data55,803.52,809.34,Giỏi tài giỏi và bản lĩnh vì thực sự là phụ nữ mà đầu tư chứng khoán thì chắc là các anh chị cũng biết.,"Giỏi, tài giỏi và bản lĩnh. Vì thực sự là phụ nữ mà đầu tư trừng khoán thì chắc là các anh chị cũng biết rồi."
data55_87,data55,810.0,815.04,Thì em xin phép hỏi chị Kim Anh là với diễn biến vừa rồi của thị trường chứng khoán.,Thì em xin phép hỏi chị Kim Anh là với diễn biến vừa rồi của thị trường trừng khoáng.
data55_88,data55,815.24,820.08,Qua điểm của chị về diễn biến tiếp theo của thị trường trong 6 tháng cuối năm như thế nào.,Thì quan điểm của chị về diễn biến tiếp theo của thị trường trong 6 tháng cuối năm như thế nào ạ?
data55_89,data55,821.58,830.16,Thực ra là nếu như mà các nhà đầu tư đã có đầu tư vào các quỹ của VCBS hoặc là cũng đã có theo dõi các buổi livestream của chúng tôi.,Thì thực ra là nếu như mà các nhà đầu tư đã có đầu tư vào các quỹ của VCBF hoặc là cũng đã có theo dõi các cái buổi live stream của chúng tôi.
data55_90,data55,830.48,851.38,Chắc các quý vị cũng biết là VCBF thì đi theo cái đường hối lạ đầu tư cơ bản. Thực ra thì chúng tôi cũng chưa bao giờ dự đoán được thị trường không cố làm cái việc mà chắc chắn là mình sẽ không thể làm được hoặc là không thể làm tốt. Thế nhưng mà có một điều mà tôi và cũng như là các đồng nghiệp của tôi ở VCBF thì đều chắc chắn rằng là.,"Chắc các quý vị cũng biết là VCBF đi theo đường đầu tư cơ bản. Thực ra thì chúng tôi cũng chưa bao giờ dự đoán được thị trường, không cố làm cái việc mà chắc chắn là mình sẽ không thể làm được hoặc là không thể làm tốt. Nhưng mà có một điều mà tôi và cũng như là các đồng nghiệp của tôi ở VCBF đều chắc chắn rằng là chúng tôi sẽ không thể làm được."
data55_91,data55,851.75,861.24,Trong năm nay cũng như là trong năm sau thì chắc chắn là ẩn số thì còn quá nhiều các cái sự không chắc chắn là chắc chắn là còn quá nhiều.,Trong năm nay cũng như là trong năm sau thì chắc chắn là ẩn số thì còn quá nhiều các cái sự không chắc chắn chắc chắn là còn quá nhiều
data55_92,data55,861.66,872.08,"Có thể là trong khoảng một tháng gần đây đúng không ạ, thì chúng ta luôn nhận được những cái tin rất là tích cực từ phía chính phủ Việt Nam hay là chính phủ Hoa Kỳ về cái tiến trình mà.","Có thể là trong khoảng một tháng gần đây, chúng ta luôn nhận được những tin rất là tích cực từ phía Chính phủ Việt Nam hay là Chính phủ Hoa Kỳ về tiến trình mà..."
data55_93,data55,872.28,880.82,Còn là thỏa thuận thương mại để mà đạt được một cái mức thuế quan nào đấy mà hợp lý cho Việt Nam thế tuy nhiên là.,Gọi là thỏa thuận thương mại để mà đạt được một cái mức thuế quan nào đấy mà hợp lý cho Việt Nam thì tuy nhiên là.
data55_94,data55,881.3,889.56,Liệu là nó có đúng như mình kỳ vọng hay không thì cũng chưa có ai chắc chắn cả và thực ra là cứ cho là Việt Nam có thể có những cái bước tiến tích cực.,Liệu là nó có đúng như mình kỳ vọng hay không thì cũng chưa có ai chắc chắn cả và thực ra là cứ cho là Việt Nam có thể có những cái bước tiến tích cực đi.
data55_95,data55,889.56,899.56,Thì mình cũng vẫn còn bị ảnh hưởng bởi những nước khác nữa. Và gần đây thì chúng ta cũng thấy rằng là. Giữa Mỹ và Trung Quốc hay Mỹ và châu Âu đúng không ạ. Hôm nay thì có vẻ là có tin.,Thì mình cũng vẫn còn bị ảnh hưởng bởi những nước khác nữa và gần đây thì chúng ta cũng thấy rằng là giữa Mỹ và Trung Quốc hay Mỹ và châu Âu hôm nay thì có vẻ là có tin tích cực.
data55_96,data55,899.58,905.41,Đến ngày mai thì lại có vẻ rất là tiêu cực. Mọi thứ lại trở nên gọi là bi quan hơn.,"Đến ngày mai thì lại có vẻ rất là tiêu cực, lại rất là mọi thứ lại trở nên gọi là bi quan hơn."
data55_97,data55,905.53,914.97,Thì mỗi một khi mà có những cái thông tin như vậy ra thị trường thì tôi nghĩ là thị trường đều có biến động. Tất nhiên là có thể là nó sẽ không có những cái biến động mạnh như là cái ngày mùng 2 tháng 4 khi mà có.,Thì mỗi một khi mà có những cái thông tin như vậy ra thị trường thì tôi nghĩ là thị trường đều có biến động. Tất nhiên là có thể là nó sẽ không có những cái biến động mạnh như là cái ngày 2 tháng 4 khi mà có.
data55_98,data55,915.22,921.33,Một cái thông báo mà chắc là đúng là cả thế giới không có ai nghĩ đến. Trừ cái nhóm của Trump ra thì chắc không có ai nghĩ đến việc đấy cả.,"Một cái thông báo mà chắc là đúng là cả thế giới không có ai nghĩ đến, trừ cái nhóm của Trump ra thì chắc không có ai nghĩ đến được đấy cả."
data55_99,data55,921.56,929.76,"Nhưng mà chắc chắn là sẽ còn có nhiều những cái tuyên bố, nhiều những cái thông báo, nhiều những cái chính sách mà nó sẽ không...","Thế nhưng mà chắc chắn là sẽ còn có nhiều những cái tuyên bố, nhiều những cái thông báo, nhiều những cái chính sách mà nó sẽ không."
data55_100,data55,929.8,936.62,Theo cái suy nghĩ của mọi người và thị trường thì sẽ dựa trên những cái đấy để mà phản ứng có thể là rất là tích cực và cũng có thể là tiêu cực.,Theo cái suy nghĩ của mọi người và thị trường thì sẽ dựa trên những cái đấy để mà phản ứng có thể là rất là tích cực và cũng có thể là tiêu cực.
data55_101,data55,937.58,947.02,Thì đối với cả VCBF chính vì là như thế nên là từ trước đến nay thì bản thân thì cái lần biến động này cũng là một lần biến động rất lớn.,Thế nhưng thì đối với cả VCBF chính vì làm như thế nên là từ trước đến nay thì bản thân thì cái lần biến động này cũng là một lần biến động rất lớn nhưng mà thực ra.
data55_102,data55,947.25,957.39,Trải qua 20 năm của thị trường thì cũng không phải là lần duy nhất đúng không ạ. Gần đây nhất là Covid thì thị trường cũng sụt giảm rất là kinh khủng và sau đấy thì cũng lại hồi phục.,"Chúng ta đã trải qua 20 năm của thị trường, cũng không phải là lần duy nhất. Gần đây nhất là Covid, thị trường cũng sụt giảm rất là kinh khủng và sau đấy cũng lại hồi phục lại."
data55_103,data55,957.71,967.43,"Cái quan trọng nhất nó cũng vẫn là cái nền tảng của doanh nghiệp. Doanh nghiệp nào có thể chống chịu được, doanh nghiệp nào có thể vượt qua được những cái khó khăn đấy nhanh nhất.","Vậy thì cuối cùng thì cái quan trọng nhất nó cũng vẫn là cái nền tảng của doanh nghiệp thôi ạ. Doanh nghiệp nào có thể chống chịu được, doanh nghiệp nào có thể vượt qua được những cái khó khăn đấy nhanh nhất."
data55_104,data55,967.76,974.44,Và có những cái gọi là lộ trình phát triển mà ổn định nhất thế thì cái cách làm đầu tư của VCB.,Và có những cái gọi là lộ trình phát triển mà ổn định nhất. Thế thì cái cách làm đầu tư của VCBET.
data55_105,data55,974.44,982.46,Thì từ trước đến nay vẫn là theo cái philosophy hay là cái triết lý đấy là lựa chọn những cái doanh nghiệp mà họ có cái nền tảng.,Thì từ trước đến nay vẫn là theo cái philosophy hay là cái triết lý đấy là lựa chọn những cái doanh nghiệp mà họ có cái nền tảng tốt.
data55_106,data55,982.56,992.2,Họ có những cái sản phẩm mà có khả năng cạnh tranh trên thị trường và ban lãnh đạo là có thể là rất là nhanh nhạy này để mà họ có thể ứng phó được với.,Họ có những cái sản phẩm mà có khả năng cạnh tranh trên thị trường và ban lãnh đạo là có thể là rất là nhanh nhạy này để mà họ có thể ứng phó được với những cái.
data55_107,data55,992.92,1002.58,Diễn tiến bất lợi và cũng như là tận dụng được các cái cơ hội thế thì khi mà có những cái thay đổi như thế trên thị trường thì VCBF cũng nhìn chung là đội ngũ.,Diễn biến bất lợi cũng như là tận dụng được các cái cơ hội thì khi mà có những cái thay đổi như thế trên thị trường thì VCBF cũng nhìn chung là đội ngũ đầu tư.
data55_108,data55,1002.68,1012.32,Thì cũng rất là bình tĩnh. Nhìn chung là mình không gọi là theo cái kiểu là cứ bán hết đi xong rồi tính. Mà mình cũng xem xét lại cái danh mục của mình.,"Của chúng tôi thì cũng rất là bình tĩnh nhìn chung là mình không gọi là là theo cái kiểu là cứ bán hết đi xong rồi tính, mà mình cũng xem xét lại cái danh mục của mình."
data55_109,data55,1012.64,1020.58,Thì đối với cả tất cả những cái doanh nghiệp mà chúng tôi đầu tư thì ngay từ ban đầu là mình cũng đã lựa chọn những cái doanh nghiệp mà nó có những cái nền tảng.,"Thì đối với cả tất cả những cái doanh nghiệp mà chúng tôi đầu tư, thì ngay từ ban đầu là mình cũng đã lựa chọn những cái doanh nghiệp mà nó có cái nền tảng đấy rồi,."
data55_110,data55,1020.64,1025.6,Mình vẫn rất là tin tưởng là họ có thể vượt qua được những cái biến động như thế này.,Nên là mình vẫn rất là tin tưởng là họ có thể vượt qua được những cái biến động như thế này.
data55_111,data55,1025.96,1034.08,Thì tất nhiên là mình cũng sẽ phải xem xét kỹ hơn là về những cái doanh nghiệp mà nếu như mà họ ở những cái lĩnh vực mà không bị ảnh hưởng trực tiếp.,"Thế tất nhiên là mình cũng sẽ phải xem xét kỹ hơn là về những cái doanh nghiệp mà, nếu như mà họ ở những cái lĩnh vực mà không bị ảnh hưởng trực tiếp,."
data55_112,data55,1034.28,1041.84,Chắc chắn là nó cũng sẽ chưa có cái gì ảnh hưởng ngay nhưng đối với những cái doanh nghiệp mà trong những cái lĩnh vực ảnh hưởng trực tiếp thì mình cũng phải xem xét kỹ hơn.,Thì chắc chắn là nó cũng sẽ chưa có cái gì ảnh hưởng ngay. Nhưng đối với những cái doanh nghiệp. Mà trong những cái lĩnh vực ảnh hưởng trực tiếp. Thì mình cũng phải xem xét kỹ hơn.
data55_113,data55,1041.84,1050.32,"Cái sự đa dạng sản phẩm của họ như thế nào, các cái thị trường họ xuất khẩu ra làm sao để mình có thể là quyết định xem là phân bổ lại cái.",Xem là cái sự đa dạng sản phẩm của họ như thế nào. Các cái thị trường họ xuất khẩu ra làm sao. Để mình có thể là quyết định xem là. Phân bổ lại cái tỉ trọng.
data55_114,data55,1050.88,1052.3,Giữa các doanh nghiệp đến như thế nào?,Giữa các cái doanh nghiệp đấy như thế nào.
data55_115,data55,1054.81,1063.63,Cảm ơn chị Kim Anh. Thì như vậy là em hiểu là chỉ lược của việc có manh phan. Bởi vì là trong 6 tháng sắp tới. Chuyện sợi trên cơ sở là rất là nhiều yếu tố.,Cảm ơn chị Kim Anh. Thì như vậy là em hiểu là. Chí lược của Vietcombank Fund. Bởi vì là trong 6 tháng sắp tới. Dựa trên cơ sở là rất là nhiều yếu tố bất định.
data55_116,data55,1063.63,1071.55,"Mình sẽ đi theo nguyên tắc là bottom-up, topic nhiều hơn là giải ngân dựa trên một cái chiến lược đi từ macro.","Nên là mình sẽ đi theo nguyên tắc là bottom up, so big nhiều hơn là giải ngân dựa trên một cái chiến lược đi từ macro."
data55_117,data55,1074.05,1080.75,Như vậy là em xin phép nhờ chị Kiều Mạnh chia sẻ thêm. Thế thì theo quan điểm của chị khi mà lựa chọn cổ phiếu từ bottom up.,Như vậy là em xin phép nhờ chị Kim Anh chia sẻ thêm. Thế thì theo quan điểm của chị khi mà lựa chọn cổ phiếu từ bottom up.
data55_118,data55,1080.85,1087.27,Thì hiện nay là các ngành nào trong 6 tháng cuối năm chị sẽ tăng số phân bổ.,Thì hiện nay là các ngành nào trong 6 tháng cuối năm chị sẽ tăng số phân bổ overweight.
data55_119,data55,1087.27,1092.91,Và cái ngành nào mà chị sẽ giảm phân bổ trên cái cơ sở bối cảnh mỹ mô hiện nay.,Và cái ngành nào mà chị sẽ giảm phân bổ trên cái cơ sở bối cảnh bị mô hiện nay.
data55_120,data55,1093.93,1102.91,Chính là bởi vì là đi theo cái chiến lược đầu tư là bottom-up đoạn. Tức là mình lựa chọn từng doanh nghiệp một. Chứ mình cũng không có một cái phân bổ tổng quan.,Chính là bởi vì là đi theo cái chiến lược đầu tư là bottom up. Tức là mình lựa chọn từng doanh nghiệp một. Chứ mình cũng không có một cái phân bổ tổng quan ở trên.
data55_121,data55,1102.91,1110.99,Xem là cái ngành này mình sẽ phải allocate bao nhiêu phần trăm hay cái ngành khác mình là bao nhiêu phần trăm mà mình sẽ lựa chọn từ dưới lên xem là những cái doanh nghiệp.,Xem là cái ngành này mình sẽ phải allocate bao nhiêu phần trăm. Hay cái ngành khác mình là bao nhiêu phần trăm. Mà mình sẽ lựa chọn từ dưới lên xem là những cái doanh nghiệp nào.
data55_122,data55,1111.09,1118.99,Nó phù hợp nhất với cái tiêu chí đầu tư của mình hay là phù hợp nhất với cái chiến lược đầu tư của từng cái quỹ mà mình đang đầu.,Mà nó phù hợp nhất với cái tiêu chí đầu tư của mình. Hay là phù hợp nhất với cái chiến lược đầu tư của từng cái quỹ mà mình đang đầu tư.
data55_123,data55,1119.39,1125.15,Thế thì đương nhiên là những cái doanh nghiệp mà họ hoạt động trong những cái lĩnh vực mà bị ảnh hưởng.,Thế thì đương nhiên là những doanh nghiệp họ hoạt động trong những lĩnh vực bị ảnh hưởng nhất.
data55_124,data55,1125.15,1130.31,"Ví dụ trên sàn thì mình có những doanh nghiệp dệt mây, thủy sản hay là.","Ví dụ trên sàn thì mình có những doanh nghiệp dệt may, thủy sản hay là đầu gỗ."
data55_125,data55,1130.31,1137.33,Cái ngành electronics là cái ngành điện tử thì đúng là cái đóng góp vào xuất khẩu rất là lớn.,Cái ngành electronics là cái ngành điện tử thì đúng là cái đóng góp vào xuất khẩu rất là lớn.
data55_126,data55,1137.33,1145.09,Xuất khẩu đi Mỹ rất là nhiều nhưng mà thực ra trên sàn của mình thì lại không có bởi vì chủ yếu là các doanh nghiệp. IDI thì các doanh nghiệp.,Và xuất khẩu đi Mỹ rất là nhiều nhưng mà thực ra trên sàn của mình thì lại không có. Bởi vì chủ yếu là các doanh nghiệp SDI thì các doanh nghiệp Việt Nam.
data55_127,data55,1145.09,1150.19,Chủ yếu là ở những cái ngành dệt may ra giày rồi thủy sản.,"Chủ yếu là ở những cái ngành dệt may, da dày, rồi thủy sản đúng không ạ?"
data55_128,data55,1150.19,1156.01,Và một trong những cái ngành nữa mà cũng bị mặc dù họ không xuất khẩu nhưng mà là họ lại bị ảnh hưởng tương đối trực tiếp.,"Và một trong những cái ngành nữa mà cũng bị, mặc dù họ không xuất khẩu nhưng mà là họ lại bị ảnh hưởng tương đối trực tiếp."
data55_129,data55,1156.01,1162.69,Các doanh nghiệp khu công nghiệp khi mà cái phần lớn cái diện tích của họ cho thuê là cho các doanh nghiệp.,"Đấy là các doanh nghiệp khu công nghiệp đúng không ạ? Khi mà cái phần lớn, cái diện tích của họ cho thuê là cho các doanh nghiệp FDI."
data55_130,data55,1162.87,1169.97,"Như từ trước đến giờ, đầu giờ đến giờ thì các diễn giả đều nói đến việc là các doanh nghiệp nước ngoài khi mà đến đầu tư Việt Nam.","Và như từ trước đến giờ, đầu giờ đến giờ thì các diễn giả đều nói đến việc là các doanh nghiệp nước ngoài khi mà đến đầu tư Việt Nam đúng không ạ?"
data55_131,data55,1169.97,1178.75,Với cái chính sách thuế quan mà chưa rõ ràng như thế thì họ đều tạm dừng lại có thể là Website NC họ xem là cái chính sách như thế nào rồi họ mới quyết định đầu tư.,"Bây giờ với cái chính sách thuế quan mà chưa rõ ràng như thế thì họ đều tạm dừng lại, có thể là wait and see luôn, xem là cái chính sách như thế nào rồi họ mới quyết định đầu tư tiếp."
data55_132,data55,1178.97,1187.87,Vậy thì ngay lập tức là các doanh nghiệp bất động sản đấy là sẽ bị ảnh hưởng bởi vì là đáng ra có thể ký hợp đồng rồi thì bây giờ nhà đầu tư lại tạm hoãn lại.,Vậy thì ngay lập tức là các cái doanh nghiệp bất động sản đấy là sẽ bị ảnh hưởng bởi vì là đáng ra có thể ký hợp đồng rồi thì bây giờ nhà đầu tư lại tạm hoãn lại.
data55_133,data55,1187.87,1194.95,Là cái dòng tiền nó cũng sẽ bị ảnh hưởng thế tuy nhiên là ở VCBF thì cái cách chúng tôi làm đấy là chúng tôi cũng lại.,Thế nên là cái dòng tiền nó cũng sẽ bị ảnh hưởng. Thế tuy nhiên là ở VCBEP thì cái cách chúng tôi làm đấy là chúng tôi cũng lại phải.
data55_134,data55,1194.95,1204.57,"Đối với những cái doanh nghiệp mà họ hoạt động trong lĩnh vực xuất khẩu hoặc là những doanh nghiệp khu công nghiệp thì chúng tôi cũng lại phải xem lại từng doanh nghiệp một, ví dụ như là các doanh nghiệp xuất khẩu.",Đối với những cái doanh nghiệp mà họ hoạt động trong lĩnh vực xuất khẩu. Hoặc là những doanh nghiệp khu công nghiệp. Thì chúng tôi cũng lại phải xem lại từng doanh nghiệp một. Ví dụ như là các doanh nghiệp xuất khẩu đúng không ạ.
data55_135,data55,1204.57,1214.07,Thì mỗi một doanh nghiệp họ cũng đều bị ảnh hưởng nhưng mà cái mức độ ảnh hưởng nó sẽ khác nhau. Liệu cùng là dệt may hay là cùng là thủy sản thì có doanh nghiệp sẽ tập trung rất nhiều vào thị trường Mỹ.,Thì mỗi một doanh nghiệp. Họ cũng đều bị ảnh hưởng. Nhưng mà cái mức độ ảnh hưởng nó sẽ khác nhau. Dù cùng là dệt may đúng không ạ. Hay là cùng là thủy sản. Thì có doanh nghiệp sẽ tập trung rất nhiều vào thị trường Mỹ.
data55_136,data55,1214.07,1222.41,Và trong ngắn hạn họ sẽ rất khó để mà có thể đa dạng hóa sang các cái thị trường khác đi tìm kiếm những bạn hàng khác nhưng mà cũng có những doanh nghiệp ngay từ ban đầu.,Và trong ngắn hạn họ sẽ rất khó để mà có thể. Đa dạng hóa sang các cái thị trường khác. Đi tìm kiếm những bạn hàng khác. Nhưng mà cũng có những doanh nghiệp ngay từ ban đầu.
data55_137,data55,1222.41,1228.67,"Thì cái tỷ trọng giữa các thị trường nó cũng đã tương đối nhau rồi, họ không quá phụ thuộc vào thị trường Mỹ.",Thì cái tỉ trọng giữa các thị trường nó cũng đã tương đối nhau rồi họ không quá phụ thuộc vào thị trường Mỹ.
data55_138,data55,1229.04,1235.11,Hay là cũng là doanh nghiệp dệt may nhưng mà có những doanh nghiệp thì họ có thể gia công những cái đơn hàng khó.,Hay là cũng là doanh nghiệp diệt may nhưng mà có những doanh nghiệp thì họ có thể gia công những cái đơn hàng khó.
data55_139,data55,1235.41,1244.27,Để mà bạn hàng đi tìm một cái đơn vị khác mà thay thế ngay thì nó rất là khó khăn nên là nhiều khả năng là họ vẫn có thể duy trì được các cái đơn hàng của mình.,Để mà bạn hàng đi tìm một cái đơn vị khác mà thay thế ngay thì nó rất là khó khăn. Nên là nhiều khả năng là họ vẫn có thể duy trì được các cái đơn hàng của mình.
data55_140,data55,1244.57,1251.49,Hay là đối với cả các doanh nghiệp thủy sản cũng vậy thôi. Cái thị trường của họ như thế nào. Và cái ví dụ giá của họ chi phí.,Hay là đối với cả các doanh nghiệp thủy sản cũng vậy thôi. Cái thị trường của họ như thế nào và cái ví dụ giá của họ chi phí.
data55_141,data55,1252.21,1260.59,Sản xuất của họ so với cả những cái mặt hàng cũng là thủy sản nhưng mà có thể nhập ở nước khác thì họ có cạnh tranh không ví dụ kể cả áp thuế lên 46.,Sản xuất của họ so với cả những cái mặt hàng cũng là thủy sản nhưng mà có thể nhập vào nước khác thì họ có cạnh tranh không? Ví dụ kể cả áp thuế lên 4-6%.
data55_142,data55,1260.59,1270.23,"Ở cái mức cao nhất đi, có khi họ vẫn cạnh tranh thì sao thì cũng chưa chắc là họ sẽ mất hoàn toàn các cái đơn hàng. Vậy thì như thế tức là đối với từng doanh nghiệp thì mình cũng phải xem xét xem là cái mức độ ảnh hưởng như thế nào.",Ở cái mức cao nhất đi. Có khi họ vẫn cạnh tranh thì sao? Thì cũng chưa chắc là họ sẽ mất hoàn toàn các cái đơn hàng. Vậy thì như thế tức là đối với từng doanh nghiệp thì mình cũng phải xem xét xem là cái mức độ ảnh hưởng như thế nào.
data55_143,data55,1270.23,1280.01,Cái tỉ trọng chứ cũng không phải là cứ trong cái ngành đấy là chúng ta giảm hoàn toàn tỉ trọng hay là đối với các cái doanh nghiệp khu công nghiệp thì cái quan điểm.,Thì mình mới quyết định cái tỉ trọng chứ cũng không phải là cứ trong cái ngành đấy là chúng ta giảm hoàn toàn tỉ trọng hay là đối với các cái doanh nghiệp khu công nghiệp thì cái quan điểm.
data55_144,data55,1280.01,1289.79,Của tôi thì có lẽ là nó cũng sẽ theo hướng như thế này. Tức là đúng là trước mắt thì khi mà chúng tôi gặp các cái doanh nghiệp của công nghiệp thì họ cũng đều chia sẻ.,Của tôi thì có lẽ là nó cũng sẽ theo hướng ra như thế này tức là đúng là trước mắt thì khi mà chúng tôi gặp các cái doanh nghiệp khu công nghiệp thì họ cũng đều chia sẻ.
data55_145,data55,1289.99,1298.19,"Hiện giờ có thể là các cái hợp đồng cũng hơi bị chậm lại nè, rồi nhà đầu tư cũng dừng lại để wet and see nhưng mà với.",Là hiện giờ có thể là các cái hợp đồng cũng hơi bị chậm lại rồi nhà đầu tư cũng dừng lại để wait and see nhưng mà với.
data55_146,data55,1298.45,1305.67,Cái xu hướng hiện nay ấy. Đấy là. Việt Nam mình sẽ tập trung vào thu hút. FDI có một chọn lọc hơn.,Cái xu hướng hiện nay đấy là Việt Nam mình sẽ tập trung vào thu hút FDI có trọng lập hơn.
data55_147,data55,1305.77,1323.99,Trước đây thì có thể là ai vào mình cũng mở cửa nhưng mà có thể bây giờ mình sẽ phải chọn lọc những cái doanh nghiệp mà họ có chuyển giao công nghệ này hoặc là họ tham gia ở cái công đoạn giá trị gia tăng cao hơn hoặc là họ sẽ có những cái kế hoạch mà xây dựng cả một cái chuỗi cung ứng ở Việt Nam.,Tức là trước đây thì có thể là ai vào mình cũng mở cửa nhưng mà có thể bây giờ mình sẽ phải chọn lọc những cái doanh nghiệp mà họ có chuyển giao công nghệ này hoặc là họ tham gia ở cái công đoạn giá trị gia tăng cao hơn hoặc là họ sẽ có những cái kế hoạch mà xây dựng cả một cái chuỗi cung ứng ở Việt Nam.
data55_148,data55,1323.99,1332.67,Họ không chỉ vào Việt Nam họ kéo theo cả các doanh nghiệp khác nữa thì đối với cả trong những cái trường hợp đấy thì các cái doanh nghiệp khu công nghiệp.,Tức là họ không chỉ vào Việt Nam họ kéo theo cả các doanh nghiệp khác nữa thì đối với cả trong những trường hợp đấy thì các doanh nghiệp khu công nghiệp.
data55_149,data55,1332.67,1342.51,"Họ có quỹ đất tốt, họ có quỹ đất sạch và đặc biệt là những cái khu công nghiệp mà họ chú ý vào các cái yếu tố về môi trường hay là ESG thì theo chúng tôi nghĩ.",Mà họ có quỹ đất tốt họ có quỹ đất sạch và đặc biệt là những khu công nghiệp mà họ chú ý vào các yếu tố về môi trường hay là ESG thì theo chúng tôi nghĩ rằng.
data55_150,data55,1342.51,1351.39,Họ sẽ là những đối tượng được hưởng lợi bởi vì là chỉ cần những cái chính sách thuế quan nó rõ ràng hơn một chút và có lẽ là cũng chỉ trong một vài tháng tới thôi thì nó cũng sẽ rõ ràng hơn.,Họ sẽ là những đối tượng được hưởng lợi bởi vì chỉ cần những chính sách thuế quan nó rõ ràng hơn một chút và có lẽ là cũng chỉ trong một vài tháng tới thôi thì nó cũng sẽ rõ ràng hơn.
data55_151,data55,1351.59,1361.25,Thì chắc chắn là đấy là những cái doanh nghiệp đầu tiên mà sẽ được hưởng lợi bởi vì là họ sẽ thu hút được những cái đối tượng hoặc là các cái doanh nghiệp FDI mà gọi là tốt nhất.,Thì chắc chắn là đấy là những doanh nghiệp đầu tiên mà sẽ được hưởng lợi bởi vì là họ sẽ thu hút được những cái đối tượng hoặc là các cái doanh nghiệp FBI mà gọi là tốt nhất.
data55_152,data55,1361.45,1369.77,Có những cái kế hoạch dài hạn ở Việt Nam và không những chỉ thu hút được trong ngắn hạn mà họ sẽ giữ chân được các cái khách hàng để trong suốt dài hạn thì đối với cả những cái doanh nghiệp đấy.,Có những cái kế hoạch dài hạn ở Việt Nam và không những chỉ thu hút được trong ngàn hạn mà họ sẽ giữ chân được các cái khách hàng trong sức dài hạn thì đối với cả những cái doanh nghiệp đấy.
data55_153,data55,1369.77,1373.43,Có thể nói là không những là không giảm thị trạng mà chúng tôi còn tăng.,Thì có thể nói là không những là không giảm tỷ trọng mà chúng tôi còn tăng tỷ trọng.
