sample_id,data_name,start,end,predicted_text,target_text
data52_164,data52,749.44,753.28,Thì mình đâu dám nói bạch tạc ra như thế. Mình phải nói như vậy.,Thì mình đâu có dám nói bạch tẹt ra như thế. Mình phải nói như vậy.
data52_165,data52,754.68,757.24,Mình chỉ cần một người là chỗ dựa cho mình thôi.,Mình chỉ cần một người là chỗ dựa cho mình thôi.
data52_166,data52,757.24,760.18,Để cho mình có thể bay nhảy bên ngoài đúng không?,Để cho mình có thể bay nhảy bên ngoài đúng không?
data52_167,data52,761.94,767.84,Câu nào mà nó khác khác đi. Để có người phải thua chứ. Phở hay bún bò.,Câu nào mà nó khác khác đi. Để có người phải thua chứ. Phở hay bún bò?
data52_168,data52,768.5,770.84,"1, 2, 3. Bún bò.","Một, hai, ba. Bún bò."
data52_169,data52,770.03,770.84,Đúng à.,Bún bò.
data52_170,data52,772.84,777.1,Uống thôi uống bò. Uống thôi uống bò chết chưa. Xin mời phở uống nha.,"Bún bò, bún bò. Chết chưa. Xin mời phở uống nha."
data52_171,data52,777.4,780.18,Hai chị em hẹn thêm bún bò hả? Chị là fan bún bò.,Hai chị em cũng hay bún bò hả? Chị là fan bún bò.
data52_172,data52,780.28,781.04,Thì là Phan.,Chị là fan bún bò.
data52_173,data52,786.18,787.04,Nhiều.,Nhiều nước béo.
data52_174,data52,789.5,790.32,Sao đắng dữ vậy?,Sao đắng dữ vậy.
data52_175,data52,791.22,799.42,Em ăn thử như vậy đi em sẽ thấy rất ngon. Đó là mình đừng húp nước thôi. Nhưng mà khi nước béo nó nhiều thì cái mùi bún bò mùi xả nó sẽ dậy lên nhiều hơn. Ủa mà uống gì vậy?,Em ăn thử như vậy đi em sẽ thấy rất ngon. Đó là mình đừng hấp nước thôi. Nhưng mà khi nước béo nó nhiều. Thì cái mùi bún bò mùi xả nó sẽ dậy lên nhiều hơn. Ủa mà uống gì vậy cưng.
data52_176,data52,799.42,801.24,"Nước đắng, đắng lắm.","Nước đắng, đắng lắm."
data52_177,data52,801.42,802.54,Bạn nước đó là cái gì?,Mà nước đó là cái gì vậy.
data52_178,data52,802.54,811.18,"Là nước đắng đó cho nó mát da, đẹp da. Mà đắng, đắng xong bây giờ uống xong rồi ha. Xong bây giờ nước bọt không biết tiết ra, nó còn đắng từ từ từ từ.","Là nước đắng đó, cho nó mát da, đẹp da. Mà đắng, đắng là sao bây giờ uống xong rồi ha. Sao bây giờ nước bọc mới tiết ra. Rất là đắng, từ từ từ. Từ từ tư tư."
data52_179,data52,818.08,819.5,Nhưng mà cái này tôi cũng không biết trả lời.,Ê mà cái này tui cũng không biết trả lời.
data52_180,data52,820.98,823.34,Mưa tháng 6 hay nắng tháng 10.,Mưa tháng 6 hay nắng tháng 10?
data52_181,data52,824.08,825.18,Này nó thơ quá vậy.,Mình nói thơ quá vậy.
data52_182,data52,825.18,826.62,10 tháng 6.,Mưa tháng 6.
data52_183,data52,827.34,828.9,Suy nghĩ xong chưa đếm nha.,Suy nghĩ xong chưa đếm nha?
data52_184,data52,829.48,829.87,Khó quá.,Khó quá à
data52_185,data52,829.9,830.54,Không rồi nè.,Xong rồi nè.
data52_186,data52,831.26,834.52,Thì chị nói là cái này đơn giản nhưng mà lại khó.,"Thì chị nói là cái này đơn giản, nhưng mà lại khó... khó ấy."
data52_187,data52,836.34,841.34,Đi đây em sẽ thích mùa nắng hay mùa mưa. Em sẽ thích cái cảm giác đầu hơn.,Thì em sẽ thích mùa nắng hay mùa mưa. Em sẽ thích cái cảm giác nào hơn.
data52_188,data52,841.34,848.54,Giờ chị nói cảm giác về thực tế là tooling. Hay chị thích kiểu là. Thực tế là trong cuộc sống. Tại vì nếu trong cuộc sống đi kiếm cơm.,Giờ chị nói cảm giác và thực tế là feeling. Hay chị thích kiểu là. Thực tế là trong cuộc sống. Tại vì nếu trong cuộc sống thì kiếm cơm á.
data52_189,data52,848.54,849.54,Filling đi Filling.,I think feeling đi.
data52_190,data52,849.54,851.04,Bọc phải bọc phi linh nha.,"Feeling nha, bọc bọc feeling nha."
data52_191,data52,852.34,855.94,"2, 3, muôn tháng 6, nắng tháng 10.","1, 2, 3. Mưa tháng 6. Nắng tháng 10."
data52_192,data52,854.84,855.99,Nắng tháng mười.,Nắng tháng 10
data52_193,data52,858.64,859.56,Đã đó là kiêu linh.,Đã nói về feeling.
data52_194,data52,860.65,861.62,Cho chị thích được không?,Cho chị thích được không?
data52_195,data52,861.63,862.43,Được rồi.,Được rồi
data52_196,data52,863.0,864.01,Của mình tháng 10.,Sinh nhật của mình tháng 10.
data52_197,data52,863.96,869.66,Ê nè sinh nhật tháng 10 nè. Nhưng mà tại vì mưa nó lãng mạn hơn.,Đây nè sinh nhật tháng 10 nè. Nhưng mà tại vì. Mưa nó lãng mạn hơn.
data52_198,data52,869.9,872.74,Nhưng mà tháng 10 nào mưa nó cũng ngập tới đầu gối hết đó chị.,Nhưng mà tháng 10 nào mưa. Nó cũng ngập tới đầu gối đó chị.
data52_199,data52,873.02,874.36,Nắng tháng mười mà.,Nắng tháng 10 mà.
data52_200,data52,874.42,877.64,Mong là có ngày nắng tháng mùi để cái sinh nhật em nó bớt ảm đạm.,Mong là có ngày nắng tháng 10. Để cái sinh nhật em nó bớt ảm đạm.
data52_201,data52,877.34,878.18,Tại tụi chị không ấy?,Không tại tụi chị ở Mỹ.
data52_202,data52,880.76,888.3,Nói chung là mưa nắng đều có cái heavy nguồn độ. Nhưng mà tại vì nếu mà đi show thì chỉ mong là ngày nắng. Tại vì ngày mưa thì nguy hiểm.,Nói chung là mưa nắng đều có cái heavy work. Nhưng mà nếu mà đi show. Thì chỉ mong là ngày nắng. Tại vì ngày mưa thì nguy hiểm lắm.
data52_203,data52,888.36,889.9,Thôi 15g thôi.,Mưa lâm râm thôi.
data52_204,data52,889.9,894.04,Mình đang nói về khí cạnh nào. Piêu Linh thì tất nhiên là mưa.,Mình đang nói về khía cạnh nào feeling á tất nhiên là mưa.
data52_205,data52,894.05,895.28,Tại vì thật sự ở Mỹ.,Tại vì thật sự ở Mỹ.
data52_206,data52,895.34,897.18,Nó ít khi nào mà mưa dầm mưa về.,Ít khi nào mà mưa dầm mưa dề lắm.
data52_207,data52,898.54,900.06,Không có nhiều.,"Ít, không có nhiều."
data52_208,data52,900.06,908.62,Em thấy ở Việt Nam như thế nào. Mưa người ta hay gọi là mưa rào Việt Nam. Rào nó ngưng. Còn bên Mỹ á. Mưa là từ sáng đến tối.,"Em thấy ở Việt Nam như thế này nè. Mưa người ta hay gọi là mưa rào Việt Nam. Nó rào quá, nó ngưng. Còn bên Mỹ á. Mưa là từ sáng tới tối."
data52_209,data52,908.62,912.62,Nhưng mà nó không có nhiều. Không nhiều ngày thôi. Không tức là nó không có nhiều ngày. Không nhiều ngày thôi. Không tức là nó không có.,Nhưng mà nó không có nhiều. Tức là nó không có.
data52_210,data52,910.39,911.62,Không nhiều ngày thôi.,Không nhiều ngày thôi
data52_211,data52,914.44,915.63,"Lấp phớt, lấp phớt.",Lấc phất lấc phất.
data52_212,data52,915.64,916.7,Nhưng mà nó ra nguyên.,Nhưng mà nó dai nguyên ngày.
data52_213,data52,916.72,920.44,Nó dai nhưng mà nó rĩ rã chứ nó không kiểu à mà mà mà mà mà.,Nó dai nhưng mà nó nhiễu nhả. Chứ nó không kiểu âm âm âm âm âm âm như vậy.
data52_214,data52,920.64,928.88,Ở đây là xong rồi nắng hết. Xong rồi đang nắng là mưa mưa mưa. Vậy là tính mọi người cũng vậy thích kiểu mưa lãng mạn đúng không? Chứ không thích mưa kiểu ào ào.,Ở đây là âm âm âm xong rồi nắng hết. Xong rồi đang nắng là mưa mưa mưa. Vậy là tính mọi người cũng vậy. Thì thích kiểu mưa lãng mạn đúng không? Chứ không thích kiểu mưa ào ào đúng không?
data52_215,data52,929.0,931.52,Không ai thích mưa ào ào.,"Of course, không ai mà thích mưa ào ào hết á."
data52_216,data52,933.74,935.13,Nguội ào ào. Các bạn không được về nhà.,Mưa ào ào các em không được về nhà.
data52_217,data52,935.59,936.75,Kẹt bên nhà ai đó.,Kẹt bên nhà ai đó.
data52_218,data52,937.63,940.01,"Đúng không đúng không. Mưa quá không về được, không bắt được taxi.",Đúng không? Đúng không? Mưa quá không về được không bắt được taxi
data52_219,data52,941.02,942.72,Kẹt mưa đâu đó với ai chưa.,Kẹt mưa ở đâu đó với ai chưa.
data52_220,data52,942.82,943.92,Nó khò quá.,Mắc ho quá.
data52_221,data52,947.32,948.82,Không có ra thực tế nào.,Không cái đó thực tế mà.
data52_222,data52,948.84,951.05,Ngày ấy qua rồi. Ngày ấy qua rồi.,"Ngày ấy qua rồi, ngày ấy qua rồi."
data52_223,data52,951.08,953.43,Thì mới có bài đường xa ước mưa đúng không? Đó.,"Thì mới có bài đường xá ướt mưa phải không, thì đó"
data52_224,data52,953.92,963.22,Ước ác trời mưa nhỏ hai đứa che chung một chiếc giường. Linh lén nhìn nhau bằng ánh mắt. Học trò chưa biết cách hôn môi. Ủa hai người không biết cái thơ đó hả?,"Ướt trời mưa nhỏ, hai đứa che chung một chiếc dù. Len lén nhìn nhau bằng ánh mắt, học trò chưa biết cách hôn môi. Ủa hai người không biết cái thơ đó hả?"
data52_225,data52,963.21,963.83,Không.,Không
data52_226,data52,963.94,964.79,Mimusa.,Mimosa!
data52_227,data52,965.63,966.68,Là lúc học trò.,Là lớp học trò là đã
data52_228,data52,966.69,972.06,"Chuyện Mimosa đấy. Trời ơi, hồi xưa là chị là. Trốn ở trong góc nhà để đọc truyện.",Chuyện Mimosa đấy Trời ơi hồi xưa là chị là Trốn ở trong góc nhà để đọc chuyện đó.
data52_229,data52,972.12,973.92,À là mê tủy thuyết đúng không?,À là mê tuyển thuyết phải không.
data52_230,data52,973.85,974.41,Tự thí.,Mê tiểu thuyết.
data52_231,data52,975.81,979.0,Tại sao tôi hát nhạc tình cảm là vậy đấy. Tôi rất là ước ác.,Tại sao tôi hát nhạc tình cảm là vậy đấy tôi rất là ướt át.
data52_232,data52,981.25,982.37,Xếp hàng chờ thăm mấy.,Xếp hàng chờ thang máy.
data52_233,data52,983.98,985.96,"Cái này tùy lúc nè, bây giờ mình nói một ngữ cảnh.","Cái này tùy lúc nè, bây giờ mình nói một ngữ cảnh đi."
data52_234,data52,986.14,987.44,Nếu thân bộ 10 tầng em đi.,Nếu thang bộ 10 tầng em đi không?
data52_235,data52,987.46,989.32,"Không, bây giờ mình nói trước đi rồi mình giải thích sao.","Không, Thì mình nói trước đi rồi mình giải thích sau."
data52_236,data52,989.42,991.68,"Không phải tháng, nhưng mà tháng bộ là bao nhiêu tháng mới được.","Khoan, nhưng mà thang bộ là bao nhiêu thang mới được?"
data52_237,data52,993.38,994.46,Chị đi được bao nhiêu...,Chị đi được bao nhiêu thang?
data52_238,data52,994.56,996.2,Cái này làm khó người ta quá à.,Cái này làm khó người ta quá à.
data52_239,data52,996.5,1002.6,"Biết thì sao không? Như thế này nè, nó khác nhau chỗ. Ví dụng với Dustin. Làm điểm đàn ông thì mình đi dây ngắn.","Biết tại sao không? Như thế này nè, nó khác nhau chỗ. Dũng với Dustin. Là đàn ông thì mình đi dây ngắn."
data52_240,data52,1002.9,1006.58,Bây giờ tôi mang đôi này mà tôi bắt tôi đi thang máy thang bộ tôi chết rồi.,Bây giờ tui mang đôi này mà tui bắt tui đi thang mấy? Thang bộ thì chết à.
data52_241,data52,1006.58,1008.12,Nhưng lúc em cũng mang giày cao luôn chị.,Nhưng lúc em cũng mang giày cao luôn chị.
data52_242,data52,1008.12,1010.38,Mà cái cao của em nó không có là nghĩa địa gì hết.,Mà cái cao của em nó không có là nghĩa địa gì hết kìa.
data52_243,data52,1012.4,1016.02,Không có là nghĩa địa ha. Ba nhiêu phân mới là nghĩa địa gì kỷ.,Không phải là nghĩa địa hả? Bao nhiêu phân mới là nghĩa địa vậy chị?
data52_244,data52,1016.12,1021.08,"Trời ơi cái giày này mà em kêu chị đi 3 tầng là chị thở. Rồi cái độ tuổi, độ tuổi.",Trời ơi cái giày này mà em kêu chị đi 3 tầng là chị thở. Rồi cái độ tuổi của chị.
data52_245,data52,1022.6,1023.72,2 tầng đã về chưa.,2 tầng đó giờ chưa.
data52_246,data52,1023.8,1025.02,Ba tận sợ chị bỏ cuộc.,3 tầng sợ chị bỏ cuộc á.
data52_247,data52,1025.0,1025.62,"Không, ba tầng đường.",Không 3 tầng được.
data52_248,data52,1025.72,1026.38,Bao tầm được.,3 tầng được
data52_249,data52,1027.12,1029.68,Mà phải tùy lúc lúc nào.,3 tầng mà phải đi tùy lúc lúc nào.
data52_250,data52,1029.88,1032.56,"Thì nói chung là phải chờ hết, vô gặp thang máy là bị.",Thì nói chung là phải chờ hết. Là vô là gặp thang máy là bị chờ.
data52_251,data52,1032.56,1035.42,"Không, ví dụ như là em cần phải đi những cái chuyện rất là gấp.",Không ví dụ như là em cần phải đi những cái chuyện rất là gấp gấp.
data52_252,data52,1036.22,1039.04,"3, 2, 1. 1, 2.",3 2 1 đi bộ.
data52_253,data52,1038.22,1038.92,Bây!,Bế
data52_254,data52,1038.95,1039.0,Hẹn gặp lại.,Thang máy.
data52_255,data52,1043.3,1047.48,Cái câu này là rõ ràng xử ép chị. Tại chị là đàn bà thì chắc chắn chị phải đi thang máy.,Cái câu này là rõ ràng sự ép chị. Tại chị là đàn bà thì chắc chắn chị phải đi thang máy.
data52_256,data52,1047.48,1049.16,Thì em đi 3 tầng với chị mà.,Thì em đi 3 tầng với chị mà.
data52_257,data52,1049.9,1053.28,Chị đi thang bộ nhưng mà chồng chị có thể cõng chị mà hay bế chị đi được mà.,Chị đi thang bộ nhưng mà chồng chị có thể cổng chị mà. Hay bế chị đi được mà.
data52_258,data52,1053.36,1055.6,Cái câu của em nó không có cái option là có chồng.,Cái câu của em nó không có cái option là có chồng ở trong.
data52_259,data52,1056.62,1057.88,Chị có thể tự vẽ ra.,Chị có thể tự vẽ ra.
data52_260,data52,1059.54,1060.48,Thôi chị uống đi.,Thôi chị uống đi.
data52_261,data52,1060.8,1061.68,Mời chị Tết!,Mời chị tuyết.
data52_262,data52,1062.86,1064.84,Cứu này là công sử ép chị.,Câu này là câu sử ép chị.
data52_263,data52,1064.74,1065.52,Câu này là.,Không câu này là.
data52_264,data52,1065.22,1069.08,"Không, câu này là không đúng, mấy người sửa ép tôi thiệt luôn á nha.",Không câu này là không đúng nè. Trời mấy người sử ép tui thiệt luôn á nha.
data52_265,data52,1070.73,1075.79,Đáng nha đáng lắm nha em nói thiệt nha. Đừng có nhấp uống luôn. Đừng có nhấp. Trời ơi chị giúp một chi vậy một hơi đi.,"Đắng nha đáng lắm nha em nói thiệt nha. Đừng có nhấp uống luôn. Đừng có nhớ, trời ơi chị giúp chị dậy một hơi đi."
data52_266,data52,1075.83,1077.59,Oh my God.,"Oh my god, oh my god."
data52_267,data52,1077.63,1078.29,Phải đọc đó.,Thải độc đó.
data52_268,data52,1079.48,1083.14,Chắc chắn chị phải uống một hớp kia rồi. Chị không hớp kia rồi chị chị đều phải hớp nhẹ cái.,Chắc chắn chị phải uống một hớp kia rồi. Chị không hớp kia là chị không chịu được đau. Phải hớp nhẹ cái kia.
data52_269,data52,1083.34,1083.92,Đắng quá.,Đắng quá.
data52_270,data52,1085.92,1093.81,Bạn đang nghe. Bật nến podcast. Của Dustin on the go. Khi nói về. Những cái cột móc trong sự nghiệp của mình đi.,Bạn đang nghe. Bật nến podcast. Của Dustin on the go. Khi nói về những cái cột mốc. Trong sự nghiệp của mình đi.
data52_271,data52,1093.81,1098.87,Chị Tuyết và Dũng sẽ nghĩ đâu là những cái cột mốc mà nó làm thay đổi sự nghiệp.,Chị Tuyết và Dũng sẽ nghĩ đâu là những cái cột mốc. Mà nó làm thay đổi sự nghiệp của mình.
data52_272,data52,1099.94,1105.88,Với chị là cái năm mà chị đi nước ngoài là nó thay đổi hoàn toàn sự nghiệp của chị.,Đối với chị là cái năm. Mà chị đi nước ngoài. Là nó thay đổi hoàn toàn sự nghiệp của chị.
data52_273,data52,1107.3,1113.76,Tại mới đầu chị được công chúng biết đến nhiều ấy. Là một cặp song ca Minh Tú Cẩm Ly.,Tại mới đầu chị được công chúng biết đến nhiều là một cặp song ca Minh Tuyết Cẩm Ly.
data52_274,data52,1114.96,1119.0,Không phải là cái mục đích đầu tiên của chị là muốn có một cặp song cam bên trước cảm ly.,Không phải là cái mục đích đầu tiên của chị là muốn có một cặp song ca Minh Tuyết Cẩm Ly.
data52_275,data52,1119.0,1124.88,Lúc đó là gặp Hà Bình họ đang tổ chức một cái chương trình thi những tiết mục.,Mà tại lúc đó là rạp hát Hòa Bình họ đang tổ chức một chương trình thi những tiết mục đặc biệt.
data52_276,data52,1125.48,1133.24,Mà thời điểm đó được công nhận thì mới được tuyển vào đạt hát và bình để hát thì lúc đó mình.,Hay là thời điểm đó được công nhận thì mới được tuyển vào rạp hát Hòa Bình để hát. Thì lúc đó mình nghĩ.
data52_277,data52,1133.24,1142.09,Trời ơi mình mới chân ướt chân ráo mới lớn lên mới vừa thi thoát trường hành đạo có ai biết mình là ai đâu nè có rất là nhiều.,Ôi trời ơi mình mới chân ướt chân ráo. Mới lớn lên mới vừa thi tiếng hát trường hình đậu. Có ai biết mình là ai đâu nè. Có rất là nhiều anh chị.
data52_278,data52,1142.19,1150.69,Cái này là một cái tên là. Cái này là một cái tên là. Cái này là một cái tên là. Cái này là một cái tên là. Cái này là một cái tên là. Cái này là một cái tên là. Cái này là một cái tên là. Cái này là một cái tên là. Cái này là một cái tên là.,Hát bao nhiêu năm trời ở ngoài. Rất là hay rất là giỏi. Chứ chắc mình đấu lại người ta. Mà cái tên của nó là những tiết mục đặc biệt hay.
data52_279,data52,1150.81,1154.07,Tuyển vào để hát hàng đêm. Của Nhà Hát Hòa Bình.,Tuyển vào để hát hàng đêm. Của nhà hát Hoa Bình.
data52_280,data52,1154.07,1157.05,Có thể đơn hoặc là song ca hoặc là nhóm cũng được.,Có thể đơn hoặc là song ca hoặc nhóm cũng được.
data52_281,data52,1157.15,1166.03,"Cũng được khác, chị mới bắt đầu nảy ra một ý định. Cái thời điểm đó tự nhiên không biết sao vô tình. Chị Cẩm Ly với Minh Tuýt rất là giống nhau. Nếu mà mẹ mà đứng.",Cái gì cũng được hết. Chị mới bắt đầu nảy ra một ý định. Cái thời điểm đó tự nhiên không biết sao vô tình. Chị Cẩm Ly với Minh Tuyết rất là giống nhau. Nếu mà mẹ mà đứng sau lưng.
data52_282,data52,1166.03,1176.33,Thì mẹ sẽ không nhận ra được đứa nào. Đó là cái số đo hai chị em chiều cao gần hầu như là giống nhau. Thì lúc đó Minh Tuyết mới nghĩ là à. Thế thì tại sao mình không là một cái cặp song ca.,Thì mẹ sẽ không nhận ra được đứa nào. Đó là cái số đo hai chị em. Chiều cao gần hầu như là giống nhau. Thì lúc đó Minh Tuyết mới nghĩ là. Thế thì tại sao mình không làm một cái cặp song ca.
data52_283,data52,1176.59,1179.45,"Giống như song sinh ấy, thì nó sẽ lạ hơn rất là nhiều.",Giống như song sinh. Thì nó sẽ lạ hơn rất là nhiều.
data52_284,data52,1179.65,1180.59,Là ý tưởng của chị.,Lấy ý tưởng của chị.
data52_285,data52,1181.37,1190.05,Xong rồi chị mới hỏi chị Cẩm Ly. Nhưng mà chị Cẩm Ly thì chị rất mê hát. Nhưng mà chị rất nhát. Mà chị giấu đi cái niềm đam mê đó. Bây giờ chị đã dặn đi rất nhiều. Nhưng mà ngày xưa chị nhút nhát lắm.,Xong rồi chị mới hỏi chị Cẩm Ly. Nhưng mà chị Cẩm Ly thì chị rất mê hát. Nhưng mà chị rất nhát. Mà chị giấu đi cái niềm đam mê đó. Bây giờ chị đã dạng đi rất nhiều nhưng mà ngày xưa chị nhút nhát lắm.
data52_286,data52,1191.56,1197.4,Chị không bao giờ dám nghĩ là chị sẽ một ngày nào đó chị bước ra chị đi hát được. Thì lúc mà Minh Tuyết đề nghị với chị là chị đồng ý.,Cho nên chị không bao giờ dám nghĩ là chị sẽ một ngày nào đó chị bước ra chị đi khác được. Thì lúc mà Minh Tuyết đề nghị với chị là chị đồng ý liền.
data52_287,data52,1197.94,1203.78,Và thế là hai chị em lên kế hoạch. Đi ra chợ mua một khúc giải về cho mẹ. Màu xanh kim tuyến.,"Và thế là hai chị em lên kế hoạch đi ra chợ mua một khúc giải về cho mẹ màu xanh, kim tuyến."
data52_288,data52,1204.18,1210.72,Xong rồi một cái khúc dải khăn bon. Để choàng qua vai cái thời thích bị trưng ấy. Xong rồi mẹ mới may hai cái áo đầm. Và hai cái.,Xong rồi một cái khúc giải khăn gôn để tràn qua vai cái thời thích Mỹ Trân ấy. Xong rồi mẹ mới mây hai cái áo đầm và hai cái khăn.
data52_289,data52,1210.78,1216.98,Bắt đầu hai chị em ở nhà mới bắt đầu tập hát với nhau. Rồi tập đưa tay đưa chân cho nó giống.,Bắt đầu hai chị em ở nhà mới bắt đầu tập hát với nhau. Rồi tập đưa tay đưa chân cho nó giống nhau.
data52_290,data52,1217.08,1226.26,"Đôi bông cũng phải giống nhau, tóc cũng phải cắt giống nhau. Thì đúng y như rằng là khi mà hai chị em đi thi đậu tiết mục đặc biệt. Thì mới được tuyển vào nhà hát.",Even đôi bông cũng phải giống nhau. Tóc cũng phải cắt giống nhau. Thì đúng y như rằng là khi mà hai chị em đi thi. Đạo thiết mục đặc biệt. Thì mới được tuyển vào nhà hát hòa bình.
data52_291,data52,1226.26,1234.12,Và bắt đầu sự nghiệp của cặp song ca bên tới Cẩm Ly bắt đầu từ đó. Mọi người biết đến nhiều rồi sau đó ký hợp đồng trong kim lợi.,Và bắt đầu sự nhịp của cặp song ca Minh Tuyết Cẩm Ly. Bắt đầu từ đó. Mọi người biết đến nhiều. Rồi sau đó ký hợp đồng trong Kim Lợi.
data52_292,data52,1234.22,1243.22,"Nhưng mà cái mục đích của chị, cái mục tiêu của chị làm nghề là trở thành một người ca sĩ. Hát những dòng nhạc mình yêu thích và làm những điều mà mình.",Nhưng mà cái mục đích của chị. Cái mục tiêu của chị làm nghề. Là trở thành một người ca sĩ. Hát những dòng nhạc mình yêu thích. Và làm những điều mà mình mong muốn.
data52_293,data52,1243.42,1251.54,"Tại vì khi mình hát song ca thì mình sẽ bị gói gọn trong một khuôn khổ mà mình không thể thoát ra được nó. Ví dụ, giờ mà chị thích cái này.",Tại vì khi mình hát song ca thì mình sẽ bị gói gọn. Trong một khuôn khổ mà mình không thể thoát ra được nó. Ví dụ. Giờ chị thích cái này quá.
data52_294,data52,1251.54,1260.64,Mà không hợp với chị Ly thì chị cũng không làm được. Mà chị Ly thích cái đó quá. Mà chị không hợp với chị cũng không làm được. Tức là phải dung hòa. Cho nên lúc đó là phân ra luôn. Tức là chị là ngoại giao.,Mà không hạp với chị Ly thì chị cũng không làm được. Mà chị Ly thích cái đó quá. Mà chị không hạp với chị cũng không làm được. Thế là phải dung hòa. Cho nên lúc đó là phân ra luôn. Tức là chị là ngoại giao.
data52_295,data52,1260.74,1267.44,Chị Ly là nội giáo. Tức là chị Ly là tài chính hay là sắp xếp quần áo.,Còn chị Ly là nội giao. Tức là chị Ly là tài chính. Hay là sắp xếp quần áo.
data52_296,data52,1267.84,1269.68,Tài chính là làm kế toán đồ luôn.,Tài chính là làm kế toán đồ luôn.
data52_297,data52,1270.3,1279.36,Kế hoạch ngày hôm nay mình sẽ đi từ đâu từ đâu. Hoặc là lịch trình sẽ như thế nào. Thì chị Ly lo còn ngoại giao là ví dụ như là. Ở với bầu show hay là với bất cứ một cái gì ở bên ngoài.,Lên kế hoạch. Ngày hôm nay mình sẽ đi từ đâu tới đâu. Hay là lịch trình sẽ như thế nào. Thì chị Ly lo. Còn ngoại giao là ví dụ đi gì nọ với bầu show hay là với bất cứ một cái gì đó ở bên ngoài.
data52_298,data52,1279.56,1288.02,Và idea phần lớn thì là chị lo. Thì cái thời điểm đó là như vậy. Nhưng mà chị vẫn cảm thấy là giống như là chị vẫn chưa tìm được chính bản thân mình.,Hoặc là idea phần lớn thì là chị lo. Thì cái thời điểm đó là như vậy. Nhưng mà chị vẫn cảm thấy là chị vẫn chưa tìm được chính bản thân mình ấy.
data52_299,data52,1288.62,1292.44,Xong nên cuối cùng mà chị quyết định là chị đi nước ngoài.,Xong nên cuối cùng chị quyết định là chị đi nước ngoài.
data52_300,data52,1296.83,1306.43,Tại vì như vậy nếu mà chị ở Việt Nam mà đang là một cái cặp song ca nình đám như thế. Thật sự là đối với song ca như vậy là đã nổi tiếng rồi. Nó không thể nổi hơn được nữa.,Tại vì như vậy nếu mà chị ở Việt Nam mà đang là một cặp song ca đình đám như thế. Thật sự là đối với song ca như vậy là đã nổi tiếng rồi. Nó không thể nổi hơn được nữa.
data52_301,data52,1306.93,1316.65,Thì nếu như mà mình nói với khán giả mình. Mới bài mình cho mình hát đơn ca. Thì khán giả chắc chắn sẽ không chấp nhận chị. Cũng như không chấp nhận chị Cẩm Ly luôn. Vì họ đã quen cái hình ảnh.,Thì nếu như mà mình nói với khán giả. Mình bay bay mình ra mình hát đơn ca. Thì khán giả chắc chắn sẽ không chấp nhận chị. Cũng như không chấp nhận chị Cẩm Ly luôn. Vì họ đã quen cái hình ảnh.
data52_302,data52,1316.75,1319.51,"Một cặp song ca rồi giống như anh Minh Thuận, Việt Hào cũng vậy.","Một cặp song ca rồi giống như anh Minh Thuận, Nhật Hào cũng vậy."
data52_303,data52,1319.85,1320.93,Lúc đó là hai người mấy tuổi.,Lúc đó là hai người mấy tuổi chị?
data52_304,data52,1320.93,1322.73,Lúc đó là chị nghĩ chị.,Lúc đó là chị nghĩ chị cỡ.
data52_305,data52,1324.09,1333.11,"20 tuổi, 19, 20 tuổi. Chị mới suy nghĩ mãi. Chị mới quyết định là đi nước ngoài. Tại vì chị nghĩ là chỉ có khi mình đi.","20 tuổi, 19-20 tuổi. Chị mới suy nghĩ mãi. Chị mới. Quyết định là đi nước ngoài. Tại vì chị nghĩ là chỉ có khi mình đi."
data52_306,data52,1333.39,1341.17,Thì người ta mới quên hẳn cặp song ca bên tuyết Cẩm Ly. Thì lúc đó thì chị mới có thể bắt đầu lại từ đầu cái con đường sự nghiệp mà chị.,Thì người ta mới quên hẳn cặp song ca Minh Thuận Cẩm Ly. Thì lúc đó thì chị mới có thể bắt đầu lại. Từ đầu. Cái con đường sự nghiệp mà chị mong muốn.
data52_307,data52,1341.27,1348.65,Và chị Ly thì cũng có thể bắt đầu lại là một Cẩm Ly và có thể đứng vững trên cái challenge.,Và chị Ly thì cũng có thể bắt đầu lại. Là một cẩm ly. Và có thể đứng vững trên. Cái talent của chị.
data52_308,data52,1349.86,1353.56,Vậy khi chị ra đi thì đúng y như rằng là cái bức hoặc nó bắt đầu từ đó.,Và khi chị ra đi thì đúng như rằng. Là cái bước ngoặt nó bắt đầu từ đó.
data52_309,data52,1355.38,1363.46,Và từ đó là chị may mắn hay trộm vía chị thành công bên Mỹ. Và chị ly thành công tại Việt Nam. Vì ngày hôm nay mới có một minh tuyết và một cảm ly.,Và từ đó là chị. May mắn hay trộm ví. Chị thành công bên Mỹ và chị Ly thành công tại Việt Nam. Thì ngày hôm nay mới có một Minh Tuyết và một cẩm ly.
data52_310,data52,1364.66,1374.6,Một Minh Tuyết rất là quyết đoán. Và chị đã quyết định điều đó. Để có được ngày hôm nay. Em nghĩ khi nhìn lại. Nó hợp lý và chúng ta có được hai cái hình ảnh hoàn toàn khác nhau.,Một Minh Tuyết rất là quyết đoán. Và chị đã quyết định điều đó để có được ngày hôm nay. Em nghĩ khi nhìn lại nó hợp lý. Và chúng ta có được hai cái hình ảnh hoàn toàn khác nhau.
