sample_id,data_name,start,end,predicted_text,target_text
data2_163,data2,707.54,714.6,Ăn trong nhà là anh chia hết đi em không có dính vô nhưng mà những cái vaccine ngoài cái ăn uống.,Tiền ăn trong nhà là anh chia hết đi. Em không có dính vô. Nhưng mà những cái phát sinh ngoài cái ăn uống ra đó.
data2_164,data2,714.9,721.06,Thì cuối ngày á. Ngồi lại chia với nhau. Chia đôi chia đôi. Giống như chơi đồ hàng.,"Thì cuối ngày á, ngồi lại chia với nhau. Chia đôi, chia đôi. Giống như chơi đồ hàng vậy đó."
data2_165,data2,721.66,725.8,Ủa nhưng mà còn chủ nhật cứ mình chiên sao chị? Là mình làm tới trưa hả? Mình làm tới trưa xong mình đổi ca hả chị?,Ủa nhưng mà còn chủ nhật cứ mình chia sao chị? Là mình làm tới trưa hả? Mình làm tới trưa xong mình đổi ca hả chị?
data2_166,data2,725.96,733.58,"Không không không, ví dụ như có 4 chủ nhật đúng không? Thì 2 chủ nhật đầu tháng là của chị, 2 chủ nhật cuối tháng là của anh, đó đều ra vậy.","Không, không, không. Ví dụ như có 4 chủ nhật đúng không? Thì 2 chủ nhật đầu tháng là của chị 2 chủ nhật cuối tháng là của anh. Đó, đều ra vậy đó."
data2_167,data2,734.48,739.68,Thì tính ra cái quy định của gia đình là ngày nào cũng xài tiền hay sao. Mới có chuyện kia đúng không.,Vậy tính ra cái quy định của gia đình là ngày nào cũng xài tiền hay sao? Nó mới có chuyện kia đúng không?
data2_168,data2,743.14,747.92,Rồi cái người nào mà vô cái ngày không xài thì cái người kia lỗ chịu thôi.,Đúng rồi cái người nào mà vô cái ngày không xài. Thì cái người kia lỗ chịu thôi.
data2_169,data2,751.48,752.96,Nhưng mà điện nước thì là mình chia đôi hả?,Nhưng mà điện nước thì mình chia đôi hả chị?
data2_170,data2,753.0,754.34,Rồi mọi thứ chia.,"Đúng rồi, mọi thứ chia hết."
data2_171,data2,754.3,756.84,Vậy đó hả chị? Chứ không phải là chị sẽ giữ tiền của anh.,"Vậy đó hả chị, chứ không phải là chị sẽ giữ tiền của anh hả?"
data2_172,data2,756.9,762.24,"Không, giữ chiên mệt lắm em em thử coi bây giờ tự nhiên ôn đóng tiền mình phải lo hết.","Không, giữ chi mệt lắm em. Em thử coi bây giờ tự nhiên ôm đóng tiền mình phải lo hết nào là."
data2_173,data2,762.24,767.5,Chi phí này chi phí nọ chi phí kia. Không giữ. Nhớ nha nhớ nè. Không giữ. Không giữ.,"Chi phí này, chi phí nọ, chi phí kia. Không giữ, nhanh nhớ nhanh nhớ nè. Không giữ, không giữ."
data2_174,data2,768.94,778.46,Nhưng mà mình cũng không có đưa tiền cho người ta giữ. Dạ gì đúng không? Tiền mình tiền giữ. Chứ đúng không? Tự nhiên đưa cho người ta. Đúng không? Thì thôi. Tiền anh anh giữ. Tiền em em giữ.,Nhưng mà mình cũng không đưa tiền cho người ta giữ dại gì đúng không? Tiền mình tiền giữ. Tự nhiên đưa cho người ta. Thì thôi tiền anh anh giữ. Tiền em em giữ.
data2_175,data2,778.74,780.56,Rồi cuối ngày mình chia đôi hàng với nhau.,Rồi cuối ngày mình chơi đồ hàng với nhau.
data2_176,data2,781.92,784.24,Em thấy chuyện khá như được khai sáng rồi đó.,Ồ em thấy chị Khánh Như được khai sáng rồi đó.
data2_177,data2,784.44,791.88,"Là em thấy thú vị tại vì yêu nhau, cưới nhau rồi nhưng mà vẫn có cái không gian riêng thì cũng là hay. Nhưng mà cái câu chuyện mà chị mang đến với chương trình.",Là em thấy thú vị. Tại vì chơi nhau cưới nhau rồi. Nhưng mà vẫn có cái không gian riêng. Thì cũng là hay. Nhưng mà cái câu chuyện chị mang đến với chương trình.
data2_178,data2,791.88,794.88,Câu chuyện mà hai đứa em có thể tâm tình với chị đó là câu chuyện gì ạ?,Cái câu chuyện mà hai đứa em có thể tâm tình với chị đó là câu chuyện gì ạ.
data2_179,data2,796.64,797.92,Khó tầm lắm.,Khổ tâm lắm.
data2_180,data2,798.14,799.42,"Tâm hả chị, chị kể em nghe.",Khổ tâm hả chị chị kể em nghe đi.
data2_181,data2,799.34,805.62,"Lắm luôn, để chị kể cho. Ông thương chị quá. Thương vợ thương con hả ngoài cha mẹ ra hả. Vợ con là số 1.","Khổ lắm luôn để chị kể cho. Ông thương chị quá, thương vợ thương con. Ngoài cha mẹ ra, vợ con là số 1 nha."
data2_182,data2,805.62,814.8,À những việc nặng là anh làm. Việc nhẹ là em làm. Có 1 cái thì để cho anh. Anh dạy. Anh dạy toán ok. Em dỡ toán.,Những việc nặng là anh làm. Việc nhẹ là em làm. Con cái thì để cho anh dạy. Anh dạy toán. Em dở toán lắm.
data2_183,data2,814.8,823.82,Hồi đó em thi khối D. Em chỉ thi anh Văn nè. Văn nè. Toán mà điểm toán là em tệ tệ tệ nhất. Thôi anh dạy toán đi. Em dạy Văn và dạy anh Văn.,Hồi đó em thi khối D. Em chỉ thi anh văn. Mà điểm toán là em tệ tệ tệ nhất. Thôi anh dạy toán đi. Em dạy văn và dạy anh văn.
data2_184,data2,824.22,833.46,Còn những cái khác anh dậy đi. Xong cái ảnh ok ok cũng hợp lý. Rồi tự nhiên một ngày em. Mình đang dậy con anh Văn rõ ràng mình đang dậy.,"Còn những cái khác anh dạy đi. Xong cái ảnh ok ok cũng hợp lý. Rồi tự nhiên một ngày em. Em kia, mình đang dạy con anh Văn, rõ ràng mình đang dạy mà."
data2_185,data2,834.36,843.04,Anh dạy con nè. Em im lặng đi. Em im lặng. Để cho anh dạy. Em im lặng nha. Chị đâu chịu đâu. Ủa em đang dạy con mà.,"Em, anh dạy con nè. Em im lặng đi, em im lặng. Để cho anh dạy. Em im lặng nha, chị đâu chịu đâu. Ủa em đang dạy con mà."
data2_186,data2,843.48,852.06,Em đang dạy con mà tự nhiên anh nói cái gì vậy. Em đừng có nói gì đó. Để cho anh dạy. Trời lúc đó là giống như muốn cãi nhau.,"Em đang dạy con mà tự nhiên anh nói cái gì vậy. Em đừng có nói gì đó, để cho anh dạy. Trời ơi, trời lúc đó là giống muốn cãi nhau luôn đó."
data2_187,data2,852.06,855.58,Lúc đó là chúng ta không thuộc về nhau thiệt luôn á. Thiệt luôn á chú Bảo.,Lúc đó là chúng ta không thuộc về nhau thiệt luôn đó. Thiệt luôn đó chúng ta.
data2_188,data2,855.58,857.3,Và cuối cùng là bé được ai dạy chị?,Nhưng mà cuối cùng là bé được ai dạy chị.
data2_189,data2,857.8,858.62,Đây là cái khoảnh khắc.,Ý là cái khoảnh khắc đó.
data2_190,data2,858.6,861.92,Bữa đó bé nghỉ học luôn. Tại vì chăm bị cái lệnh đó nha.,"Bữa đó bé nghỉ học luôn, tại vì cha mẹ gây lộn, bé nghỉ ."
data2_191,data2,863.66,871.78,"Cứ đó thì ok thôi, bây giờ người ta đang là hùng hổ quá. Chị nói thôi, ok anh muốn dạy thì anh dạy đi. Đó.","Bữa đó chị là ok thôi, bây giờ người ta đang là hùng hổ quá. Chị nói thôi, ok anh muốn dạy thì em dạy đi, đó."
data2_192,data2,872.14,873.06,Nhưng mà chị.,Nhưng mà chị.
data2_193,data2,876.34,879.56,"Bởi mới chị mới tới chương trình này đó. Giờ sao, bây giờ giải quyết sao.","Chị mới tới chương trình này đó. Bây giờ sao, bây giờ giải quyết sao vậy?"
data2_194,data2,878.18,878.77,Bây giờ sao?,Có nghĩa là.
data2_195,data2,879.56,885.12,Chị là dạy anh văn. Nhưng mà đến lúc đến mô anh văn thì anh đòi dạy con.,Có nghĩa là chị là dạy anh Văn. Nhưng mà đến lúc mà đến cái môn anh Văn thì anh đòi dạy con.
data2_196,data2,885.12,886.08,Bây giờ đòi giành luôn.,Ờ bây giờ đòi dành luôn.
data2_197,data2,886.48,888.0,Ủa vậy tính ra anh cũng giỏi anh Văn?,Ủa chị tính ra ảnh cũng giỏi anh Văn hả?
data2_198,data2,888.0,889.42,Không có bạn chị.,Tất nhiên là không có bằng chị rồi.
data2_199,data2,890.02,891.34,Vậy chồng hôn thôi vậy trời.,"Ê, vậy chồng hơn thua dạ trời."
data2_200,data2,893.27,900.41,"Hả? Bây giờ không hiểu, không hiểu tại sao luôn. Tự nhiên người ta đang giỏi thẳng văn hơn. Để người ta dạy đi.","Hả? Trời ơi, bây giờ không hiểu, không hiểu tại sao luôn á. Tự nhiên người ta đang giỏi anh Văn Hân nè, để cho người ta dạy đi."
data2_201,data2,900.61,903.07,"Ừ, hông cũng hợp lý. Nè bên phê chị nha.","Ừ, không, cũng hợp lý. Nè, bên phe chị nha."
data2_202,data2,903.75,910.81,"Vì thôi, em phê chị. Rồi, xong. Ok, chúc nha. Rồi, vậy là chúng ta đã giải quyết được vấn đề này rồi. Cảm ơn rất nhiều.","Vậy thôi, em phe chị. Rồi, xong. Rồi, vậy là chúng ta đã giải quyết được vấn đề này rồi. Cảm ơn rất nhiều."
data2_203,data2,906.98,907.73,Dạ chúc nha.,"Ok, chốt nha."
data2_204,data2,912.41,914.81,Gì vậy khách? Dẹp dạ. Dẹp đổi về hả?,Cái gì vậy Khánh? Dẹp đồ về hả?
data2_205,data2,920.21,926.21,Em nghĩ vậy nè. Tại vì cái vấn đề này nó ngoài tầm kiểm soát.,Em nghĩ vậy nè. Tại vì cái vấn đề này nó ngoài tầm kiểm soát của em rồi.
data2_206,data2,926.21,932.92,Tại vì chị khá nhiều chưa? Tại vì chị khá nhiều chưa? Chưa có những cái trải nghiệm về chuyện gia đình trước. Chuyện gia đình trước.,Tại vì chị Khả Như chưa có trải nghiệm về chuyện gia đình.
data2_207,data2,932.92,934.66,"Ừ, em chắc em có.","Ừ, em chắc em có."
data2_208,data2,935.74,936.44,Nhưng mà em thấy mẹ em có thể tự tra thêm một tập nữa. Nhưng mà.,Nhưng mà.
data2_209,data2,936.84,945.88,Nhưng mà em nghĩ. Lâu lâu mà em đổi giáo viên dạy thì em thấy em cũng thích. Do đó nếu như mà lỡ mà anh dành anh dạy thì em nghĩ là con cũng sẽ.,Nhưng mà em nghĩ lâu lâu mà em đổi giáo viên dạy thì em thấy em cũng thích. Do đó nếu như mà lỡ mà anh dạy thì em nghĩ là con cũng sẽ thích.
data2_210,data2,945.88,951.02,Dậy thì phải nói về tâm lý của đứa trẻ. Đúng vậy. Thì em muốn hỏi câu hỏi ngược lại là bé thích ai dậy.,Vậy thì phải nói về tâm lý của đứa trẻ. Đúng rồi. Vậy thì em muốn hỏi câu hỏi ngược lại là bé thích ai dạy hơn.
data2_211,data2,951.02,952.6,Tất nhiên là thích chị rồi.,Tất nhiên là thích chị rồi.
data2_212,data2,952.6,953.5,Chị nghĩ hai bé.,Là do chị nghĩ hay bé nói.
data2_213,data2,953.92,954.66,Chị nói.,Chị nói.
data2_214,data2,956.46,957.64,Em mời gặp bé đi.,Em mời gặp bé đi.
data2_215,data2,958.86,965.48,Khánh ơi. Con ơi con có phải là. Trước khi mà em gặp bé. Thì xin mời quý vị khán giả chúng ta cùng nghỉ dây lau trong ít phút. Chúng tôi sẽ quay trở lại ngay ạ.,Khánh ơi. Con ơi con có phải là. Trước khi mà em gặp bé thì xin mời quý vị khán giả chúng ta cùng nghỉ dây lao trong ít phút. Chúng tôi sẽ quay trở lại ngày ạ.
data2_216,data2,971.03,980.19,"Chào mừng quý vị đã cùng quay trở lại với chuyện họ chuyện mình. Và câu chuyện ngày hôm nay là một câu chuyện gia đình thật sự luôn. Một cái vấn đề rất là bình thường luôn. Đó là dạy con, dạy mẹ.",Chào mừng quý vị đã cùng quay trở lại với Chuyện Họ Chuyện Mình. Và câu chuyện ngày hôm nay là một câu chuyện gia đình thật sự luôn. Một cái vấn đề rất là bình thường luôn. Đó là dạy con.
data2_217,data2,980.61,989.15,"Vợ chồng đã thống nhất về cái thời gian là ai, ngày hôm đó sẽ là ai, ngày hôm nay công việc của mình sẽ như thế nào, nó rõ ràng như thế mà vẫn có mâu thuẫn.",Vợ chồng đã thống nhất về cái thời gian là ai. Ngày hôm đó sẽ là ai. Ngày hôm nay công việc của mình sẽ như thế nào. Nó rõ ràng như thế mà vẫn có mâu thuẫn.
data2_218,data2,989.15,998.39,Thì hôm nay chị đã mang đến cho mọi người một cái câu chuyện mà nó rất là đơn giản. Thì chuyện dạy con học. Thật sự là em không có nhiều ý kiến. Mong là quý vị khán giả khi xem chương trình.,Thì hôm nay chị đã mang đến cho mọi người một cái câu chuyện. Mà nó rất là đơn giản. Chuyện dạy con học. Thật sự là em không có nhiều ý kiến. Mong là quý vị khán giả khi xem chương trình này.
data2_219,data2,998.59,1002.37,Sẽ có nhiều cái đóng góp ý kiến để tụi em có thêm nhiều kinh nghiệm nữa.,Sẽ có nhiều cái đóng góp ý kiến. Để tụi em có thêm nhiều kinh nghiệm nữa.
data2_220,data2,1002.57,1005.23,Em cũng chia buồn với chị và chị Mèo.,Em cũng chia buồn với chị và chị Mèo.
data2_221,data2,1006.48,1012.76,Là bé con của chị đi về rồi. Ủa sao vậy? Cái khoảng thời gian chạy quảng cáo nó hơi lâu. Mà bé phải đi học thêm.,Là bé con của chị đi về rồi. Ủa sao vậy? Cái khoảng thời gian chạy quảng cáo nó hơi lâu mà bé phải đi học thêm.
data2_222,data2,1012.76,1015.2,"À, không có đứa chứ. Dạ, bây giờ thì mình sẽ bắt đầu bắt đầu bắt đầu bắt đầu bắt đầu. Dạ, bây giờ...","À không có đối chất được, không sao"
data2_223,data2,1015.26,1022.98,"Em nghĩ nha, em với tư cách là một đứa con. Mà mẹ em cũng là cử nhân anh Văn. Và mẹ em cũng là người dành dạy.","Em nghĩ nha, em với tư cách là một đứa con mà mẹ em cũng là cử nhân anh văn. Và mẹ em cũng là người dành dạy em."
data2_224,data2,1023.34,1030.26,Thì câu chuyện gia đình em nó cũng tương tự nhưng mà nó chỉ được một lần thôi. Không bao giờ có lần thứ hai được. Thì bỗng một ngày mẹ em bỗng.,Thì câu chuyện gia đình em nó cũng tương tự nhưng mà nó chỉ được một lần thôi. Không bao giờ có lần thứ hai được. Thì bỗng một ngày mẹ em bận.
data2_225,data2,1031.4,1038.08,Bà em lấy cuốn sách tiếng Anh ra và khảo bài cho em. Bà mang một cái tách ngay sau khi em không trả lời được câu hỏi của bà em.,Thì ba em lấy cuốn sách tiếng anh ra và khảo bài cho em. Và mang một cái tag ngay sau khi em không trả lời được câu hỏi của ba em.
data2_226,data2,1039.48,1045.66,Và em hỏi là ba ơi ba nói cái gì vậy con không hiểu. Thì nó là ba hỏi những cái gì trong sách thôi là sao không hiểu.,Em hỏi là ba ơi ba nói cái gì vậy con không hiểu thì nói là ba hỏi những gì trong sách thôi thì sao không hiểu.
data2_227,data2,1045.66,1050.3,"Lúc đó là em đang ôm để mà vô lúc đó là lúc lúc mấy em không nhớ lúc 5, lúc 6.",Mà lúc đó là em đang ôm để mà vô lúc đó là lúc mấy em không nhớ lúc 5 lúc 6 gì đó.
data2_228,data2,1068.96,1077.84,Em muốn hỏi chị là ở đây là cả hai anh chị đều biết tiếng anh và có thể dạy được cho bé nhưng mà chị bị ngứa nghề hay là do hân thua với.,Thì em muốn hỏi chị là ở đây là cả hai anh chị đều biết tiếng Anh và có thể dạy được cho bé. Nhưng mà chị bị ngứa nghề hay là do hân thua với chồng mình.
data2_229,data2,1078.34,1086.98,Cả anh chị đều biết tiếng Anh. Nhưng mà chị nhỉnh một chút. Tại vì ngày xưa là chị giảng dạy anh Văn. Không phải là hơn thua.,"Cả anh chị đều biết tiếng Anh. Nhưng mà chị nhỉn một chút. Tại vì ngày xưa là chị dạng dạy anh Văn. Không phải là hơn thua, không phải."
data2_230,data2,1088.06,1094.06,Vì là dạy con thì cho người ta dạy một chút chứ không lẽ là dành hết đúng không?,Tại vì là dạy con thì cho người ta dạy một chút chứ. Không lẽ là dành hết đúng không?
data2_231,data2,1094.06,1098.4,Anh dạy hết sao được. Phải cho chị có một chút thành tích đối với con chứ.,Anh dạy hết sao được phải cho chị có một chút thành tích đối với con chứ đúng không?
data2_232,data2,1098.56,1105.46,Bây giờ em nghĩ là chị đừng hỏi hai em. Mà chị về chị hỏi con chị. Coi bé thật sự ngoài cái chuyện mà bé đến trường học.,Bây giờ em nghĩ là chị đừng hỏi hai em mà chị về chị hỏi con chị á. Coi bé thật sự ngoài cái chuyện mà bé đến trường học giáo viên.
data2_233,data2,1105.46,1112.1,Thì bé thật sự muốn học tiếng Anh cùng với ba của bé hay là chị? Em nghĩ cái đó là câu trả lời mà sát đáng nhất.,Thì bé thật sự muốn học tiếng Anh cùng với ba của bé hay là chị. Em nghĩ cái đó là câu trả lời mà xác đáng nhất.
data2_234,data2,1112.62,1120.04,Tại vì bản thân em với Khánh mà hai đứa em đưa ra hai cái bình chọn khác nhau. Thì thành ra nó cũng không có mang lại ý nghĩa gì cho gia đình.,Tại vì bản thân em với Khánh mà hai đứa em đưa ra hai cái bình chọn khác nhau. Thì thành ra nó cũng không có mang lại ý nghĩa gì cho gia đình hết.
data2_235,data2,1120.14,1129.1,Em thấy là trong cái chuyện này có cái sự may mắn cho bé đó là cả hai vợ chồng cùng giỏi để mà có thể dạy con. Nên cha hay mẹ dạy gì cũng hay.,Mà em thấy là trong cái chuyện này có cái sự may mắn cho bé đó là. Cả hai vợ chồng cùng giỏi để mà có thể dạy con. Nên cha hay mẹ dạy gì cũng hay.
data2_236,data2,1130.06,1131.84,Nhưng mà chị vẫn muốn về anh Văn.,Nhưng mà chị vẫn muốn dạy anh Văn.
data2_237,data2,1131.86,1132.31,"Không, bây giờ.",Không bây giờ.
data2_238,data2,1134.34,1136.94,Thực ra ba chị em ở đây ngồi nói chuyện tự nhiên ai bắn chuông.,Thực ra tự nhiên. Ba chị em đang ngồi nói chuyện tự nhiên ai bấm chuông vậy.
data2_239,data2,1137.36,1138.96,Em ra mở cửa coi là ai.,Em ra mở cửa coi là ai.
data2_240,data2,1142.78,1150.5,Chị ơi! Có một người trái thu tiền điện internet. Có thứ truyền internet. Dạ. Chị nói chuyện nhìn em.,Chị ơi. Có một người tới thu tiền điện internet. Có thu tiền internet. Dạ. Chị nói chuyện giùm em.
data2_241,data2,1150.51,1151.59,"Dạ, em hơi ăn ngon. Tại nhật.","Dạ, em mời anh ngồi."
data2_242,data2,1151.9,1153.7,Từ lúc anh vào thì khánh sẽ đứng nha.,Từ lúc anh vào thì Khánh sẽ đứng nha.
data2_243,data2,1154.44,1155.52,Không sao mất.,Không sao hết.
data2_244,data2,1185.74,1188.72,Sao anh biết chị đem ở đây mà tới. Anh có cà định về cái điện thoại chị hả.,Sao anh biết chị đang ở đây mà tới? Anh có cả định vị cho điện thoại chị hả?
data2_245,data2,1189.78,1196.22,Thường thường là hai vợ chồng đi đâu cũng có nhau hết á. Nên khi mà vợ đi đâu thì lúc nào chồng cũng sẽ đi.,Thường thường là hai vợ chồng đi đâu cũng có nhau hết á. Nên khi mà vợ đi đâu thì lúc nào chồng cũng sẽ đi theo.
data2_246,data2,1196.22,1201.38,"Dạ, em biết tại sao mà anh ngồi đó, nãy giờ em để ý anh, anh cứ nhấp nhẩm, nhấp nhẩm về câu chuyện chị chia sẻ.","Dạ, em biết tại sao mà anh ngồi đó, nãy giờ em để ý anh, anh cứ nhấp nhẫn nhấp nhẫn về câu chuyện chị chia sẻ."
data2_247,data2,1201.38,1209.54,Anh ơi nhân đây em hỏi anh xíu luôn về trong gia đình tại vì hai người con của anh chị cũng đã lớn.,"Anh ơi, nhân đây em hỏi anh xíu luôn vì trong gia đình á, tại vì hai người con của anh chị cũng đã lớn rồi."
data2_248,data2,1209.88,1213.06,Nhưng mà cái vấn đề lớn nhất của hai vợ chồng với con cái đó là gì?,Nhưng mà cái vấn đề lớn nhất của hai vợ chồng mà với con cái là gì ạ?
data2_249,data2,1213.06,1217.98,Cái lớn nhất của hai vợ chồng với con cái thường là về vấn đề dạy.,À cái lớn nhất của hai vợ chồng với con cái thường là về vấn đề dạy dỗ.
data2_250,data2,1218.08,1219.36,Đó dạy vô.,"Đó, dạy dỗ."
data2_251,data2,1219.36,1226.74,Thì thôi ngày hôm nay gặp nhau là cái duyên. Bây giờ mình bốn bờ môi một lời nói nha. Như là bốn hợp một lời. Bây giờ sẽ bắt đầu từ chị đi.,Thì thôi ngày hôm nay gặp nhau cũng là cái duyên. Bây giờ mình bốn bờ môi một lời nói nha. Tuy nhiên là bốn mặt một lời. Bây giờ sẽ bắt đầu từ chị đi ha.
data2_252,data2,1226.74,1229.98,Nãy lúc mà không có ảnh thì chị nói. Chị có thể nói lại được không?,Nãy lúc mà không có ảnh thì chị nói gì thì chị có thể nói lại được không ạ?
data2_253,data2,1230.06,1240.0,Là em không hiểu tại sao hôm nọ em đang dạy anh băng cho con mà anh cứ đòi dậy đó. Anh dành cái phần đó của em. Em kể ra vậy đó.,Là em không hiểu tại sao hôm nọ em đang dạy anh băng cho con mà anh cứ đòi dạy đó. Anh dành cái phần đó của em. Em kể ra vậy đó.
data2_254,data2,1240.0,1241.84,Bữa nào hả chị? Anh hỏi ngày mấy tháng mấy.,Bữa nào hả chị ha? Anh hỏi ngày mấy tháng mấy kìa chị.
data2_255,data2,1241.84,1243.86,"Không không không không, anh không có hỏi cái đó.","Không không, anh không có hỏi cái đó."
data2_256,data2,1244.26,1250.94,Chứ tìm. Em chỉ hỏi thật sự là với anh. Anh thấy con anh thích anh dạy hay là chị dạy.,Vấn đề em chỉ hỏi thật sự là với anh. Anh thấy con anh thích anh dạy hay là chị dạy.
data2_257,data2,1250.94,1256.92,Thường bây giờ hiện tại là cái vai trò về dạy học là thường là anh thường là đảm nhiệm chính.,"Thường bây giờ hiện tại là cái vai trò về dạy học. Thường là anh, thường là đảm dụng chính."
data2_258,data2,1257.42,1265.7,"Hằng ngày thì anh thường là lúc nào cũng là là là bắt cái bé học bài. Khi nào những cái vấn đề nào, ví dụ như anh bận việc.","Hằng ngày thì anh thường là lúc nào cũng là bắt cái bé học bài. Khi nào những cái vấn đề nào, ví dụ như anh bận việc."
data2_259,data2,1266.0,1268.58,Thì anh mới nhờ thêm vợ anh hỗ trợ thêm.,Thì anh mới nhờ thêm vợ anh hỗ trợ thêm thôi.
data2_260,data2,1268.58,1272.46,"Dạ là. À ha cô, chị là Chí Vân là trợ giả.","Dạ, là. À cô vậy là chị Vân là trợ giảng."
data2_261,data2,1272.46,1277.86,"Ủa chị là... Chị không, nhưng mà chị có xác nhận cái thông tin là ảnh là người giảng dạy chính cho bé không?",Ủa chị là. Nhưng mà chị có xác nhận cái thông tin. Là anh là người giảng dạy chính cho bé không.
data2_262,data2,1277.86,1287.1,"Rồi ảnh giáng dạy chính tại vì là nhiều môn lắm em, cả chục môn lận mà chị chỉ có xin là dạy anh Văn, dạy Văn thôi, có 2 môn.",Đúng rồi anh giảng dạy chính. Tại vì là nhiều môn lắm em. Cả chục môn lận. Mà chị có xin là dạy anh Văn hay dạy Văn thôi. Có hai môn mà.
data2_263,data2,1288.18,1289.92,Vì là ngoài học ở trường.,Vậy là ngoài học ở trường ra.
data2_264,data2,1290.62,1292.78,Con bé còn phải tốt nghiệp cái trường trong nhà nữa.,Con bé cũng phải tốt nghiệp cái trường trong nhà nữa.
data2_265,data2,1292.92,1295.58,Không! Theo phần phát biểu.,Không. Theo thời khóa biểu.
data2_266,data2,1295.62,1296.98,Lại là thời.,Lại là thời khóa biểu.
data2_267,data2,1297.32,1298.38,Có biểu của trường.,Thời khóa biểu của trường.
data2_268,data2,1298.08,1300.94,Em xin tạm gọi gia đình mình là gia đình thời khóa biểu.,Em xin tạm gọi gia đình mình là gia đình thời khóa biểu nha chị.
data2_269,data2,1300.94,1309.94,"Nhưng mà em chị ơi, bây giờ nè, anh có nói là khi nào anh bận thì chị sẽ dạy bé. Thì bây giờ tại sao mình không tạo công ăn việc làm thêm để cho anh quá bận rộn để anh không dạy bé được.","Nhưng mà em chị ơi, anh có nói là khi nào anh bận thì chị sẽ dạy bé. Thì bây giờ tại sao mình không tạo công ăn việc làm thêm để cho anh quá bận rộn để anh không dạy bé được."
data2_270,data2,1309.94,1312.28,Lúc đó chị sẽ vào dậy bé. Được không ạ?,Lúc đó chị sẽ phải dạy bé. Đúng không ạ?
data2_271,data2,1312.3,1315.68,"Không, không chị đâu. Tự nhiên sao chị lao vô chiếc mẹt vậy?","Không, không chị đâu. Tự nhiên sao chị lao vô chị mệt vậy?"
data2_272,data2,1317.36,1327.26,Để chị kể cho. Tại vì vậy nè. Trong nhà là phải có một người làm thiên thần. Và một người là đối ác. Tất nhiên là chị sẽ làm thiên thần.,"Để chị kể cho, tại vì vậy nè. Trong nhà là phải có một người làm thiên thần và một người làm đống ác. Tất nhiên là chị sẽ làm thiên thần rồi."
data2_273,data2,1354.86,1366.8,Mất nhiều thời gian lắm. Nó cứ gọi là nó mè nheo. Nó nói này nói kia. Mẹ nó chỉ cho nó là vấn đề A đi. Nó lại lá ấy qua vấn đề này. Lấn vấn đề kia. Nó tốn nhiều thời gian.,"Nó mất nhiều thời gian lắm. Nó cứ gọi là nó mèo nheo, nó nói này nói kia, mẹ nó chỉ cho nó là vấn đề A đi, nó lại lái qua vấn đề này, lấn vấn đề kia. Nó tốt nhiều thời gian lắm."
data2_274,data2,1367.8,1370.7,Mà còn anh dậy thì anh nó vô trộn tâm hơn.,Mà còn anh dạy thì anh mới vô trọng tâm hơn.
data2_275,data2,1370.7,1375.1,Chị có thể tham trợ giảng cũng được mà chị đồng vợ đồng chồng thì con cái sẽ học nhanh hơn.,Vậy thì chị có thể làm trợ giảng cũng được mà chị đồng vợ đồng chồng thì con cái sẽ học nhanh hơn.
data2_276,data2,1375.06,1380.56,"Dạ đúng rồi, vậy thì chúng ta đã tìm được một cái chìa khóa để mà có thể mở ra được cái khóa.","Đúng rồi, vậy thì chúng ta đã tìm được một cái chìa khóa để mà có thể mở ra được cái khó nhằn."
data2_277,data2,1380.66,1390.62,"Đúng rồi, cái thời khóa biểu này. Đó là anh sẽ làm giáo viên dạy chính cho con của mình. Chị sẽ là trợ giảng. Chị sẽ là thiên thần. Còn anh muốn ác, cỡ nào thì anh ác.","Đúng rồi cái từ khóa biểu này. Đó là anh sẽ làm giáo viên dạy chính. Cho con của mình. Chị sẽ là trợ giảng, chị sẽ là thiên thần. Còn anh muốn ác, cỡ nào thì anh ác."
data2_278,data2,1390.62,1399.92,Và mong là con khi xem chương trình này. Con đừng có thấy được những cái tẩy của cha mẹ. Để về cảm thấy à thì ra là cha mẹ.,"Đúng không ạ, và mong là con khi xem chương trình này. Con đừng có thấy được những cái tẩy của cha mẹ. Để về cảm thấy. Aaaaaa. Thì ra là cha mẹ..."
data2_279,data2,1400.62,1401.82,Con chị nói vậy hả?,Con chị nói vậy hả?
data2_280,data2,1403.68,1404.42,Vì đó.,Thì đó.
data2_281,data2,1404.62,1413.9,Cái vấn đề mà hôm nãy mà vợ anh có nói là. Về cái vấn đề mà dạy tiếng anh á. Thì hôm bữa là chỉ là một cái sự vô tình thôi.,Cái vấn đề mà hôm nãy mà vợ anh có nói. Là về cái vấn đề mà dạy tiếng Anh á thì hôm bữa là chỉ là một cái sự vô tình thôi.
data2_282,data2,1413.9,1423.62,"Lúc đó nó cũng trẻ rồi, mà trước khi anh lên trên lầu để mà anh đi ngủ á. Thì đã hỏi bé là học bài xong chưa. Thì nó trả lời là nó học bài xong hết rồi.",Lúc đó nó cũng trẻ rồi mà trước khi anh lên trên lầu để mang đi ngủ á thì nó hỏi bé là học bài xong chưa thì nó trả lời là học bài xong hết rồi.
data2_283,data2,1438.94,1447.02,Tiếng Anh. Nên anh mới kêu. Ủa sao bữa lúc nãy. Là đã nói là học bài xong rồi. Mà sao bây giờ lại nói rằng là.,Học tiếng Anh. Nên anh mới coi. Ủa sao lúc nãy là đã nói là học bài xong rồi. Mà sao bây giờ lại nói rằng là.
