sample_id,data_name,start,end,predicted_text,target_text
data19_177,data19,781.03,785.36,Đây đây đây đây đó. Chồng yên tâm. Mấy viên à anh.,"Đây đây đây, để vợ. Chồng yên tâm. Mấy viên hả anh?"
data19_178,data19,785.74,794.24,"Khoảng 2 phần 3. À đây đây, lấy cái này. Đây là cái bàn stir. Mà mình stir thanh lịch trong 40 cái.","Khoảng 2 phần 3. À đây đây, lấy cái này. Đây là cái màng stir. Mà mình stir thanh lịch trong 40 cái."
data19_179,data19,794.14,795.86,Xoay 40 cái nhẹ nhàng thanh lịch.,Xoay 40 cái nhẹ nhàng thanh lịch.
data19_180,data19,795.76,797.06,40 cây à.,40 cái à?
data19_181,data19,799.66,805.3,Làm toán nữa. Thật là cảm thấy khổ sở. Hỏi tiếp theo 1 câu nữa.,Làm toán nữa. Thật là cảm thấy khổ sở. Hỏi tiếp theo một câu nữa nè.
data19_182,data19,806.76,810.6,"Cường Seven thích nhất món gì do vợ nấu. 1, 2, 3.","Cuong seven thích nhất món gì do vợ nấu? 1, 2, 3."
data19_183,data19,810.49,811.21,Kênh gà.,Cánh gà.
data19_184,data19,817.17,821.05,Thì 2 năm 15 ngàn một lần cho ăn thì phải nhớ món đấy nhất chứ gì nữa.,Thì 2 năm mới làm cánh gà một lần cho ăn thì phải nhớ món đấy nhất chứ còn gì nữa.
data19_185,data19,822.07,823.47,Sắp hơn 10 kỷ.,Chắc 20 cái.
data19_186,data19,825.19,827.57,Thôi đủ rồi đó. Anh nghĩ là đủ.,Thôi đủ rồi đó. Anh nghĩ là đủ.
data19_187,data19,829.31,832.45,"Để mà mình chặt đá, mình rock vào trong ly.",Để mình chặn đá. Mình rót vào trong ly.
data19_188,data19,834.35,837.6,Đây bạn đây bạn yên tâm bạn hãy tin tưởng ở từ.,"Đây bạn đây, bạn yên tâm, bạn hãy tin tưởng vào tớ."
data19_189,data19,838.24,840.22,Vô mầm đỏ rồi đúng không?,"Vô, nằm đổ rồi đúng không?"
data19_190,data19,844.22,846.71,Kênh Nito lúc đầu sao vào để bày mất kênh Nito.,Cái niter lúc đầu sao vào để làm gì.
data19_191,data19,846.2,848.57,Mày mất cơ hội lắm rồi tại vì mình lâu quá.,Bay mất cái lỗ luôn rồi tại vì mình lâu quá.
data19_192,data19,848.88,853.94,Này chồng thấy vừa khít chưa. Chồng thấy chưa. Không được một giờ.,Này chồng thấy vừa khít chưa? Chồng thấy chưa? Không thừa một giọt mà.
data19_193,data19,853.44,855.2,"Khí lô chắc, đúng không?","Bạn này lỗ chắc, đúng không?"
data19_194,data19,855.14,863.3,Để giải thích cho mọi người là cái món này nó có nito ở dưới khi mà đổ cái ổng hậu ở trên vào nó đẩy khi nito bay lên giống như là tiên cảnh.,Để giải thích cho mọi người là cái món này nó có ni tơ ở dưới. Khi mà đổ cái hỗn hợp ở trên vào nó đẩy khí ni tơ bay lên như là tiên cảnh vậy đó.
data19_195,data19,867.41,868.72,Chưa hết.,Chưa hết.
data19_196,data19,868.72,869.36,Không hết à.,Chưa hết à?
data19_197,data19,869.36,876.42,Một miếng chanh để mình twist vỏ chanh cho tinh dầu bay ra.,Mình còn một cái miếng chanh để mà mình gọi là twist cái vỏ chanh cho cái tinh dầu nó bay ra thôi.
data19_198,data19,876.41,878.73,"Cái mình lập mặt, mình pop phần 3.","Rồi mình lập lại, mình bóp khoảng 3 cái."
data19_199,data19,886.15,887.63,Lại gấp mấy người khác.,Lấy mấy miếng khác.
data19_200,data19,887.63,889.45,Có ai thấy đi vào bài rào?,Có ai thấy tinh dầu bay ra không?
data19_201,data19,889.43,892.27,"Không, thấy toàn trách bay ra.","Không, thấy toàn chanh bay ra."
data19_202,data19,892.27,895.13,"Cháu mới chấm ngược rồi, cháu bóp ngược, cháu bị bóp ngược.","Chồng ơi chồng ngược rồi, chồng bớp ngược, chồng bị bớp ngược."
data19_203,data19,896.43,898.53,Chờ mời bốc cái số không này.,Chồng phải bớp cái chỗ khúc này chứ.
data19_204,data19,898.79,900.17,Bạn thử đi Dustin.,Bạn thử đi Dustin.
data19_205,data19,899.97,901.51,Sợ bị bóc ngược như lúc nãy.,Chồng phải bớp ngược như lúc nảy á.
data19_206,data19,903.43,908.32,"Có, có đúng không? À, là chỉ có vị thôi ở trên.",Có có đúng rồi là chỉ có vị thôi ở trên trên.
data19_207,data19,908.32,910.65,"Người này bóp hơi nè, hơi mạnh tay.",Hai người này bóp hơi mạnh tay.
data19_208,data19,916.23,919.53,À thủy tinh. Xin thở thử chứng nhạc.,Thủy tinh tớ thử trước nha.
data19_209,data19,921.08,922.96,"Có rất nhiều thiếu, nhiều con đoạn mà.",Có rất nhiều thiếu nhiều công đoạn nhưng mà.
data19_210,data19,926.94,930.25,"Thấy đậm đà rượu tiếp rồi, mình thấy cái đứa bàn tay này.",Mình thấy đậm đà rượu tiếp rồi mình thấy đôi bàn tay này.
data19_211,data19,932.37,934.74,Chồng sẽ đam mê em này thôi.,Chồng sẽ đam mê này thôi.
data19_212,data19,941.82,945.01,Cái này là bị không ngon bằng cái cốc người ta pha.,Cái này bị bị không ngon bằng cái cốc người ta pha.
data19_213,data19,945.04,947.88,Nó có vị đấy. Như thiếu gì biết không.,"Nó có vị đấy, nhưng thiếu gì biết không?"
data19_214,data19,947.55,948.33,Tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là tất nhiên là t.,Ngon mà.
data19_215,data19,948.38,949.8,Thiếu một cái chiều.,Thiếu một cái chiều sâu.
data19_216,data19,956.75,958.03,Sao lại như thế nhỉ?,Sao lại như thế nhỉ?
data19_217,data19,957.94,960.62,Chắc tại vì đá nhiều quả nó loãng.,Chắc tại vì đá nhiều quá nó loãng.
data19_218,data19,959.62,967.58,"Không phải, nó do cái tư tưởng, cái tâm hồn người người ta pha cái ly đấy. Thấy người ta pha ly ban đầu lúc nào người ta cũng phải trông rất là đam mê.","Không phải, nó do cái tư tưởng, cái tâm hồn người ta pha cái ly đấy. Thấy người ta pha ly ban đầu lúc nào người ta phải trông rất là đam mê."
data19_219,data19,967.58,970.6,"Để chuyển cái chiều sâu, chuyển năng lượng cho người uống.","Để chuyển cái chiều sâu, chuyển năng lượng cho người uống."
data19_220,data19,970.7,978.54,Nhưng mà khó quá tại vì là vừa phải tập trung pha này. Xong lại vừa bị Dustin hỏi xoay đáp.,Nhưng mà khó quá tại vì là vừa phải tập trung pha này xong lại vừa bị Dustin hỏi xoáy đắp xoay.
data19_221,data19,978.34,985.22,Bị chồng là nói trả lời những cái câu mà người ta đứng hình nữa làm sao mà người ta có thể có chiều sâu ở trong cái.,Rồi bị chồng là nói trả lời những cái câu mà người ta đứng hình nữa. Làm sao mà người ta có thể có chiều sâu ở trong cái đi.
data19_222,data19,985.05,986.23,Đấy mới gọi là thử thách.,Đấy mới gọi là thử thách.
data19_223,data19,986.36,993.99,Nó vẫn đẹp. Mời hai người cầm ly. Và chúng ta sẽ đến với phần 3.,"Quan trọng là, Nó vẫn đẹp. Mời hai người cầm ly và chúng ta sẽ đến với phần party."
data19_224,data19,987.11,988.72,Nó vẫn đẹp.,Nó vẫn đậm đà.
data19_225,data19,998.25,999.62,"Nè vui lắm, nghe vui lắm.",Chồng uống hết của vợ rồi.
data19_226,data19,1000.51,1002.17,"Kết rồi, bộ quần này đi.","Hết rồi, vợ uống này đi."
data19_227,data19,1002.16,1007.34,"Nếu mà để chấm điểm thì phần này, chắc là món của Cường là thẳng.",Nếu mà để chấm điểm thì phần này. Chắc là món của Cuong là thắng.
data19_228,data19,1007.75,1009.96,I know. Mình là Dustin.,I know. Mình là Dustin.
data19_229,data19,1009.94,1011.53,Mình là Cư Sếp.,Mình là Cuong Seven.
data19_230,data19,1012.77,1015.59,Tụi mình bao bá? Dạ buddy!,Tụi mình vào bar. Ra buddies!
data19_231,data19,1020.69,1023.21,Hai bạn là những người thích chơi game đúng không?,Hai bạn là những người thích chơi game đúng không?
data19_232,data19,1023.55,1027.13,Ờ anh cường thích chơi game của ngọc chẳng có một cái game nào trong máy điện thoại.,"Ờ, anh Cuong thích chơi game, còn Ngọc chẳng có một cái game nào trong máy điện thoại."
data19_233,data19,1027.19,1031.09,Vậy là đây là một cái game không cần điện thoại. Nó thích chơi những loại game.,Vậy là Lê là một cái game không cần điện thoại nữa. Nó thích chơi những loại game mà...
data19_234,data19,1061.75,1069.39,Cái The Champion của một bên. Lần đầu đấy đi dịch nên là phải tập online. Có những cái việc mà người ta phải sparing.,Cái The Champion của một bên. Đợt đấy là dịch nên là phải tập online. Có những cái việc mà người ta phải sparing ấy.
data19_235,data19,1069.29,1079.27,Tại vì mình không mua được cái cái dụng cụ để về để mình tập. Thầy giáo hướng dẫn là hai đứa sẽ ở nhà tập sparring ở nhau. Là sẽ đeo mặt nạ với cả đeo găng.,Tại vì mình không mua được cái dụng cụ để về để mình tập. Thầy giáo hướng dẫn là hai đứa sẽ ở nhà tập sparing ở nhau. Là sẽ đeo mặt nạ với cả đeo găng vào.
data19_236,data19,1079.27,1082.81,"Xong rồi đánh vừa vừa lực, bà lại ra dụ tới.",Xong rồi đánh vừa vừa lực. Bà lại ra rủ tớ.
data19_237,data19,1083.95,1091.89,Bảo là tập luyện cho vợ. Thì mình đánh cái lực của mình cũng rất là vừa phải. Tất nhiên là mình vẫn phải có phản xạ của mình chứ đúng không?,Bảo là tập luyện cho vợ. Thì mình đánh cái lực của mình cũng rất là vừa phải. Tất nhiên là mình vẫn phải có phản xạ của mình chứ đúng không?
data19_238,data19,1091.85,1100.53,"Né mình phải trả vợ đấm để con đỡ chứ. Lắc lắc lắc lắc. Bộp phát, bà ngửa là phát. Xong rồi là phát. Là mắt trận trừng lên.",Né mình phải trả vỡ đấm để con đỡ chứ. Lắc lắc lắc lắc bộp phát bà ngửa ra phát. Xong rồi là mắt trận trừng lên.
data19_239,data19,1106.23,1107.43,Vừa đập vừa khóc.,Vừa đấm vừa khóc luôn.
data19_240,data19,1107.91,1110.84,Thế vì làm sao mà có thể lấm mạnh như thế.,Tại vì làm sao mà có thể đấm mạnh như thế.
data19_241,data19,1110.84,1115.76,Mạnh đâu. Cái lực của Tớ lúc đấy chỉ có tầm 30% thôi.,"Mạnh đâu, cái lực của tớ lúc đấy chỉ có tầm 20-30% thôi."
data19_242,data19,1115.94,1121.42,Lúc đó tôi thấy hình vũ Ngọc Anh tham gia boxing. Nhìn thấy cô gái này chịu chơi.,"Lúc đó tôi thấy hình của Ngọc Anh tham gia boxing. Xin nhìn thấy, trời cô gái này chịu chơi phết."
data19_243,data19,1121.82,1124.54,"Liều với đây. Liều á. Liều màu, màu liều.","Liều phết đấy, máu liều mà."
data19_244,data19,1124.94,1131.4,"Rồi, vậy thì hôm nay là hai người sẽ lại tiếp tục đối kháng trong một cái bàn ba người. Tất cả mọi người để cho cá nhân.","Rồi, vậy thì hôm nay là hai người sẽ lại tiếp tục đối kháng. Trong một cái bàn ba người. Tất cả mọi người để chơi cá nhân."
data19_245,data19,1131.3,1133.58,Đã vào game là không quen biết nha.,Đã vào game là không quen biết nha nha
data19_246,data19,1134.56,1136.86,Nên là có đánh vica pol chung được với nhau đâu.,Đây là còn đánh pickleball chung được với nhau đâu.
data19_247,data19,1136.86,1138.94,Đúng rồi bọn tôi đã đánh ra bọn tôi cãi nhau ấy chứ.,"Đúng rồi, bọn tớ mới đánh là bọn tớ cãi nhau ấy chứ."
data19_248,data19,1138.74,1139.78,Nó không có khai đâu.,Đâu có cãi đâu.
data19_249,data19,1139.78,1143.38,Không cãi nhau mà ý là kiểu không đánh được ấy. Được không biết là do cái tính tiêu hay là cái tính tiêu mà nó giống nhau.,"Không cãi nhau, mà ý là kiểu không đánh được ấy. Tớ không biết là..."
data19_250,data19,1143.38,1149.48,"Không có ai mà đi đánh với người khác mà nhẹ nhẹ thôi, tư tư tư tư chậm nào nhẹ nào.","Bạn ơi không có ai mà đi đánh với người khác mà. Nhẹ nhẹ thôi, từ từ từ từ, chậm nào nhẹ nào đấy."
data19_251,data19,1149.68,1151.38,À đạo diễn đánh mình.,Đạo diễn đánh mình.
data19_252,data19,1151.08,1154.02,Mình đang nãy mà cái người bên cạnh cứ như thế sao mà mình nãy.,Mình đang đánh mà người bên cạnh cứ như thế mà sao mà mình đánh.
data19_253,data19,1154.78,1155.68,Mặc nói.,Mắc đói.
data19_254,data19,1155.68,1156.58,Bởi khó quá.,Bị khớp á.
data19_255,data19,1156.38,1165.8,"Không à, nói chung là chơi thể thao không nên chơi cùng bạn gái và vợ. Là bạn gái ok, lúc mà là vợ rồi là tách tách tách.",Nói chung là chơi thể thao không nên chơi cùng bạn gái và vợ. Là bạn gái thì ok. Lúc mà là vợ rồi là tách tách tách tách.
data19_256,data19,1166.9,1171.34,Lúc đầu là mời em vào team anh. Lúc sau là mời em đi khỏi team em anh.,"Lúc đầu là mời em vào team anh, lúc sau là mời em biến khỏi team anh."
data19_257,data19,1171.35,1176.07,"Nếu là bạn gái mình, ôi không sao đâu. Nhưng mà là vợ rồi, tại sao vợ lại như vậy?","Nếu là bạn gái thì mình không sao đâu. Nhưng mà là vợ, sao vợ lại đánh như vậy?"
data19_258,data19,1181.55,1182.51,Vào game đi.,Vào game đi.
data19_259,data19,1183.27,1193.39,Liều ăn nhiều là chọn chơi đầu tiên. Chọn này rất đơn giản. Chương trình sẽ đặt ra những câu hỏi. Mỗi người sẽ liệt kê cho tới khi nào. Người nào không liệt kê được nữa sau 5 giây.,Liều ăn nhiều là trò chơi đầu tiên. Trò này rất đơn giản. Chương trình sẽ đặt ra những câu hỏi mỗi người sẽ liệt kê cho tới khi nào người nào không liệt kê được nữa sau 5 giây.
data19_260,data19,1193.49,1199.47,Thì người đó phải uống một sát. Ở đây thì nó có nước thường. Và nó có nước thánh.,Thì người đó phải uống 1 shot. Ở đây thì nó có nước thường và nó có nước thánh.
data19_261,data19,1207.92,1209.5,Vậy thì mình đi theo.,Vậy thì mình đi theo. Đúng rồi.
data19_262,data19,1209.29,1210.19,Đi theo đúng rồi.,Đi theo đúng rồi.
data19_263,data19,1210.41,1214.64,Kể những thứ bạn thường lướt thấy và dừng lại xem trên điện thoại.,Kể những thứ bạn thường lướt thấy và dừng lại xem trên điện thoại.
data19_264,data19,1216.26,1220.94,Thời trang. Để em nhớ.,Thời trang. Đếm nhé.
data19_265,data19,1221.34,1222.14,Phoem.,Phim.
data19_266,data19,1224.27,1225.0,Múc bàn.,Mút bang.
data19_267,data19,1224.97,1225.97,Bài là cái gì vậy?,Mút bang là cái gì.
data19_268,data19,1226.03,1227.21,Xem người ta ăn.,Thêm người ta ăn.
data19_269,data19,1228.27,1229.58,Âm nhạc.,Âm nhạc.
data19_270,data19,1234.72,1236.45,"Thời trang, quần áo.","Thời trang, quần áo."
data19_271,data19,1236.43,1240.31,Rồi sao mà bị hơi tráng. Hơi tráng luôn. Ngay từ đầu.,Nói rồi xong bị thời trang ngay từ đầu.
data19_272,data19,1242.31,1244.43,Cường trọng một ly hả?,Cuong chọn một ly hả?
data19_273,data19,1246.3,1247.48,Khuôn em à.,Của em đây.
data19_274,data19,1251.27,1255.56,"Đúng rồi trời ơi. Dẹp. Chúc mừng, chúc mừng, chúc mừng.","Đúng rồi, chuẩn rồi. Yep. Chúc mừng, chúc mừng, chúc mừng."
data19_275,data19,1255.93,1259.87,"Chúc mừng, 1 ly nước than. À mình có đồ ăn và nước.",Chúc mừng một ly nước thánh. À mình có đồ ăn và nước.
data19_276,data19,1259.91,1261.78,Quả là quá dễ thương.,Quán quá dễ thương.
data19_277,data19,1261.67,1264.92,Là tôi sẽ miêu tả cho các bạn từng thành phần.,Là tớ sẽ miêu tả cho các bạn từng thành phần.
data19_278,data19,1265.92,1267.17,Trứng cá.,Trứng cá.
data19_279,data19,1267.55,1269.09,Cái bên dưới là gì?,Cái bên dưới là gì ạ?
data19_280,data19,1269.03,1271.57,Ở cái bên dưới là gì? Có vẻ giống so điểm.,"Ừ cái bên dưới là gì, có vẻ giống sò điệp."
data19_281,data19,1277.9,1281.05,Hai cái món này màu xanh đó là củ ngó xuân.,Hai cái món này màu xanh đó là củ ngó xuân.
data19_282,data19,1282.21,1290.39,Ở trên là trứng cá cavia. Ở giữa nó có kem cháy. Ở trên cùng nó có trang trí bằng hoa cơm cháy.,Ở trên là trứng cá caviar. Ở giữa nó có kem cháy. Ở trên cùng nó có trang trí bằng hoa cơm cháy.
data19_283,data19,1290.39,1293.93,Tớ không biết. Tớ không biết là trừng cá này luôn. Nhưng mà thôi thử đi.,"Tớ không biết, tớ không biết là trứng cá này luôn. Nhưng mà thử đi."
data19_284,data19,1300.81,1303.89,"Ngon nha, rất là ngon.","Ngon nha, rất là ngon."
data19_285,data19,1304.09,1309.97,Mà cái này là chị ăn đúng một bite. Là nó có đầy đủ mọi thứ. Ăn nhiều quá thì lại bị over.,Mà cái này là chỉ ăn đúng một bite. Là nó có đầy đủ mọi thứ. Ăn nhiều quá thì lại bị over.
data19_286,data19,1311.01,1312.79,Tớ mất thích ăn điện tớ ăn hoài đấy.,Tớ mà thích ăn gì là tớ ăn hoài đấy.
data19_287,data19,1313.53,1319.83,Ông này có một kiểu là đã thích quán gì là ngày nào cũng có thể vào quán đấy được. Lúc nào cũng sẽ rủ ra quán đấy ăn.,Ông này là có một kiểu là đã thích quán gì là ngày nào cũng có thể ra quán đấy được. Lúc nào cũng sẽ rủ ra quán đấy ăn.
data19_288,data19,1319.8,1320.95,Một người trung thành.,Một người trung thành.
data19_289,data19,1321.35,1323.1,Đây có bị jinker.,Đây có vị ginger.
data19_290,data19,1323.11,1329.11,"Tiếp theo ha, ăn luôn cái phần kia mình sẽ giới thiệu. Ở trên là chutoro, là cá ngừ.","Tiếp theo ha, ăn luôn cái phần kia mình sẽ giới thiệu. Ở trên là chutoro. Là cá ngừ."
data19_291,data19,1328.9,1341.99,Mà có cảm nửa nạc nửa mỡ. Ở dưới cùng là cái lớp khoai tây sợi chiên giòn. Ở giữa có một cái lớp kem trứng cá đối muối.,"Mà có cả nửa nạc nửa mỡ. Ở dưới cùng là cái lớp khoai tây sợi chiên giòn. Ở giữa có một cái lớp kem, trứng, cá đối, muối."
data19_292,data19,1341.92,1344.29,Bạn nói mà tưởng có bị.,Bạn nói mà tớ cứ bị.
data19_293,data19,1344.29,1345.5,Nó bị kiểu.,Nó bị kiểu.
data19_294,data19,1345.5,1347.7,Đốt cho nhau không?,Bị đê mê đúng ko hay là sao.
data19_295,data19,1345.96,1347.0,Có chơi nhau không?,Đút cho nhau không? .
data19_296,data19,1351.55,1355.54,Thấy chồng tớ lãng xẹt cho bà rơi. Rồi bà đã quá quen việc đấy rồi.,"Thấy chồng tớ lãng xẹt chưa bạn ơi, rồi đã quá quen việc đấy rồi."
data19_297,data19,1357.07,1361.83,"May quá tới có chồng, không phải chuyện chuyện việc gì, phải ghê ngại thức ợ. Ngon không?","May quá tớ có chồng tớ không phải việc gì, phải ghen ăn thức ở. Ngon phải không?"
data19_298,data19,1364.61,1368.79,Mời đế Oculus Bar. Thank you Toàn.,"10 điểm. Oculus bar, thank you toàn."
data19_299,data19,1369.81,1373.95,Bạn đầu bếp là khoa. Bây giờ chúng ta quay trở lại với cuộc chiến liều ăn nhiều.,Bạn đầu bếp là Khoa. Bây giờ chúng ta quay trở lại với cuộc chiến liều ăn nhiều.
data19_300,data19,1374.05,1381.67,"Đều là cuối 8x, đầu 9x. Vậy hãy lần lượt kể về những trào lưu, hình ảnh quen thuộc của lứa tuổi này.","Đều là cuối 8X, đầu 9X. Vậy hãy lần lượt kể về những trào lưu, hình ảnh quen thuộc của lứa tuổi này."
data19_301,data19,1441.61,1443.21,Không có nhường ai à nước lọc.,"Không có nhường ai, à nước lọc."
data19_302,data19,1443.53,1444.75,Cảm ơn bà.,Cảm ơn bạn.
data19_303,data19,1445.78,1447.09,"Ok, chờ cũng thôi.","Ok, trời cũng thương."
data19_304,data19,1447.08,1448.14,Có vẻ là từ trong.,Có vẻ là tớ chọn.
data19_305,data19,1447.91,1449.37,Cứ cũng vậy.,Phước cũng dày.
data19_306,data19,1449.45,1453.39,Kể về những thứ lúc nhỏ không hiểu nhưng bây giờ đã hiểu.,Kể về những thứ lúc nhỏ không hiểu nhưng bây giờ đã hiểu.
data19_307,data19,1455.63,1457.21,Cháu xin nghỉ chút xíu coi.,Cho suy nghĩ chút xíu coi.
data19_308,data19,1457.22,1460.61,"Cái câu này khó nha. Từ nhỏ không hiểu, bây giờ hiểu rồi hả?",Cái câu này khó nha. Hồi nhỏ không hiểu bây giờ hiểu phải hả?
data19_309,data19,1460.63,1463.83,Bắt đầu từ tớ. Hồi nhỏ không hiểu làm tên là gì.,Bắt đầu từ tớ. Hồi nhỏ không hiểu làm tình là gì?
data19_310,data19,1463.82,1467.44,Dạ đúng á hồi nhỏ không hiểu ly dị là gì.,Đúng mà. Hồi nhỏ không hiểu ly dị là gì?
data19_311,data19,1469.58,1470.46,Hay đấy.,Hay đấy.
data19_312,data19,1470.23,1472.43,Hồi nhỏ không hiểu kết hôn là gì.,Hồi nhỏ không hiểu kết hôn là gì?
data19_313,data19,1474.06,1476.72,Hồi nhỏ không hiểu đẻ con ra từ đâu.,Hồi nhỏ không hiểu đẻ con ra từ đâu.
data19_314,data19,1478.67,1481.23,Hồi nhỏ không hiểu đi học để về sau làm gì.,Hồi nhỏ không hiểu đi học để về sau làm gì.
data19_315,data19,1482.54,1485.8,Hồi nhỏ không hiểu tình yêu là gì.,Hồi nhỏ không hiểu tình yêu là gì.
data19_316,data19,1485.82,1487.38,Không ghê vậy.,Ghê vậy.
data19_317,data19,1488.1,1490.56,Hồi nhỏ không hiểu LGBT là gì.,Hồi nhỏ không hiểu LGBT là gì.
data19_318,data19,1490.57,1493.61,Dạ. Hồi nhỏ không hiểu đi tập thể dục để làm gì.,Hồi nhỏ không hiểu đi tập thể dục để làm gì.
data19_319,data19,1495.06,1496.39,Tiếng tập từ nhỏ rồi nha.,Đi tập từ nhỏ rồi nha.
data19_320,data19,1497.93,1503.52,Ý là đi tập từ nhỏ bởi vì là thầy cô giáo và bố mẹ bảo đi tập chứ bản thân có đâu phải thích đi tập đâu.,Ý là đi tập từ nhỏ bởi vì là thầy cô giáo và bố mẹ bảo đi tập chứ bản thân có phải thích đi tập đâu.
data19_321,data19,1504.28,1509.04,Nói đến câu này cũng thấy hơi có lý. Từ nhỏ không bao giờ kiếm tiền để làm gì.,Nói đến câu này cũng thấy hơi có lý. Từ nhỏ mới hiểu kiếm tiền để làm gì.
data19_322,data19,1509.89,1512.13,Hồi nhỏ không biết.,Hồi nhỏ không biết.
data19_323,data19,1513.29,1516.76,Thời trang nghĩa là sao á. Thời trang ăn mặc là gì á.,Thời trang nghĩa là sao. Thời trang ăn mặc là gì á.
data19_324,data19,1518.5,1519.75,Em mua cái gì mặc đó.,Em mua gì mặc đó.
data19_325,data19,1519.73,1521.03,Hoặc là mặc đồng phục.,Hoặc là mặc đồng phục.
data19_326,data19,1521.01,1525.48,Cũng được. Hồi nhỏ không biết tại sao bố mẹ mình lại cấm chơi game.,Cũng được. Hồi nhỏ không biết tại sao bố mẹ mình lại cấm chơi game.
data19_327,data19,1528.0,1529.93,Hồi nhỏ không biết.,Hồi nhỏ không biết.
data19_328,data19,1535.91,1539.98,Bây giờ cái gì định nói cái gì? Không biết tại sao mà đổi tóc giả.,Không biết cái gì định nói cái gì. Không biết tại sao phải đổi tóc giả.
data19_329,data19,1545.1,1547.82,Người ta thích thôi. Người ta thích đổi màu tóc.,Người ta thích thôi. Người ta thích đổi màu tóc.
data19_330,data19,1547.76,1550.1,Như đúng á. Có lần không biết tại sao nhưng mà.,"Đúng rồi, đúng mà. Không biết tại sao."
data19_331,data19,1554.04,1555.94,Ai với chồng này vậy mới là vợ chồng.,Vợ chồng này vậy mới là vợ chồng.
data19_332,data19,1555.94,1560.2,Những điều bạn dự định sẽ dạy cho con mình khi bé được 3 tuổi.,Kể những điều bạn dự định sẽ dạy cho con mình khi bé được 3 tuổi.
data19_333,data19,1560.3,1561.26,Bạn.,3 tuổi.
data19_334,data19,1562.21,1569.65,Mình sẽ dạy con mình là nếu như mà con đến lớp mà ai bắt nạt con thì phải về mách với bố mẹ.,Mình sẽ dạy con mình là. Nếu như mà con đến lớp mà ai bắt nạt con thì phải về mách với bố mẹ.
data19_335,data19,1572.21,1574.33,Mình dạy con mình học bơi.,Mình dạy con mình học bơi.
data19_336,data19,1576.3,1577.91,Đúng rồi cái bơi là cái bơi.,Đúng rồi. Cái bơi là cái quan trọng.
data19_337,data19,1577.35,1583.51,"Mình sẽ dạy con mình tiểu tiện và đại tiện, biết control.",Mình sẽ dạy con mình tiểu tiện và đại tiện. Biết control.
data19_338,data19,1584.31,1586.83,Chồng nghĩ sao mà 3 tuổi là biết rồi.,Chồng nghĩ sao vậy 3 tuổi là biết rồi.
data19_339,data19,1586.39,1587.83,Mình muốn dậy.,Mình muốn dạy ơ kìa.
data19_340,data19,1587.88,1589.38,Giờ lỡ nó biết rồi sao.,Nhưng lỡ nó biết rồi thì sao.
data19_341,data19,1589.35,1594.76,"Không, không, 3 tuổi chưa biết, 3 tuổi, ngày xưa 3 tuổi trồng vẫn còn đái dầm mà.",Không 3 tuổi chưa biết. Ngày xưa 3 tuổi chồng vẫn còn đái dầm mà.
data19_342,data19,1590.41,1592.04,Bà tuổi chưa biết.,3 tuổi là phải biết rồi.
data19_343,data19,1597.49,1599.19,Người ta hỏi là muốn dậy cái gì.,Người ta hỏi là muốn dạy cái gì.
data19_344,data19,1598.91,1600.31,Anh không thể dậy được.,Không thể dạy được.
data19_345,data19,1601.85,1604.77,Thôi được rồi. Mình sẽ lấy qua mình lễ phép.,"Thôi được rồi, mình sẽ dạy con mình lễ phép."
data19_346,data19,1606.42,1614.75,Mình sẽ dạy con mình là phải biết kinh trên nhường dưới.,Mình sẽ dạy con mình là phải biết kính trên nhường dưới.
data19_347,data19,1614.72,1616.75,Anh đẹp nè.,Là lễ phép á.
data19_348,data19,1617.11,1621.73,"Hâm mình tự sự, hâm mình tự sự thật.",Mình sẽ dạy con mình nói sự thật.
data19_349,data19,1622.67,1628.23,Bộ chứ nó lào đứa nó đẻ ra hả. Đứa đứa nào đẻ ra nó lao liền.,Bộ chứ nói láo tụi nó đẻ ra hả? Đứa nào đẻ ra nói láo liền không?
data19_350,data19,1664.29,1675.85,Cho con mình biết đọc bảng chữ cái rồi chuẩn bị đi vào. Bảng chữ cái.,Cho con mình biết đọc bảng chữ cái để chuẩn bị đi vào bảng chữ cái.
data19_351,data19,1675.95,1677.65,Bạn chưa trái?,Bảng chữ cái.
data19_352,data19,1677.45,1678.57,"Ờ, cũng được.",Ờ cũng được.
data19_353,data19,1680.69,1684.51,Biết đọc rồi mà. Bây giờ biết rồi rồi. À đọc thơ.,"Biết đọc rồi mà, biết nói rồi. À đọc thơ."
data19_354,data19,1687.06,1689.03,Từ đọc chữ cái lên đọc thơ luôn.,Từ đọc chữ cái lên đọc thơ luôn.
data19_355,data19,1688.88,1689.92,Đúng rồi.,Đúng rồi.
data19_356,data19,1690.0,1690.9,Quá giỏi.,Quá giỏi.
data19_357,data19,1690.69,1692.07,Rồi tiếp đi bạn.,Rồi tiếp đến bạn.
